Time,Code,Name,Price,Volume,Trade_Amt(100M),Rate(%),PG_Amt(100M),Market_Cap(100M)
11:55:01,322000,HD현대에너지솔루션,137000,1788625,2450,4.02,-47,15344
11:55:01,009150,삼성전기,481500,486858,2344,3.77,-54,359650
11:55:01,007660,이수페타시스,132100,1463918,1933,5.52,269,96900
11:55:01,140410,메지온,84900,1826526,1550,5.47,-66,25763
11:55:01,046120,오르비텍,10950,12353178,1352,10.38,-62,3602
11:55:01,353200,대덕전자,78000,1747203,1362,4.14,-76,38496
11:55:01,476830,알지노믹스,214500,552382,1184,9.92,58,29958
11:55:01,000250,삼천당제약,808000,133726,1080,3.06,64,189536
11:55:01,112610,씨에스윈드,64000,1456618,932,8.29,223,26990
11:55:01,033160,엠케이전자,17810,5437923,968,23.25,-23,4070
11:55:01,010120,LS ELECTRIC,888000,98883,878,6.6,-31,266400
11:55:01,356860,티엘비,79500,896647,712,11.81,-17,7817
11:55:01,214390,경보제약,8210,7965091,653,15.15,-18,1963
11:55:01,006360,GS건설,26750,2440611,652,4.09,-143,22850
11:55:01,011070,LG이노텍,288500,195986,565,7.45,42,68280
11:55:01,069540,빛과전자,1778,31066549,552,20.31,-5,1726
11:55:01,024850,HLB이노베이션,4990,9499085,474,3.65,6,7365
12:00:01,047040,대우건설,16000,65304828,10448,7.67,-638,66541
12:00:01,001510,SK증권,2205,252739862,5572,17.29,156,10421
12:00:01,475150,SK이터닉스,48300,7744511,3740,13.5,-63,16320
12:00:01,403870,HPSP,53100,5963799,3166,6.2,121,43701
12:00:01,322000,HD현대에너지솔루션,136900,1796049,2458,4.18,-45,15366
12:00:01,009150,삼성전기,484500,503645,2440,4.53,-60,362264
12:00:01,007660,이수페타시스,132000,1477973,1950,5.52,274,96900
12:00:01,140410,메지온,84900,1836043,1558,5.22,-66,25702
12:00:01,046120,오르비텍,11030,12425047,1370,11.09,-59,3625
12:00:01,353200,대덕전자,77900,1752947,1365,4.14,-75,38496
12:00:01,010170,대한광통신,7260,16628148,1207,3.27,42,11288
12:00:01,476830,알지노믹스,215000,555385,1194,9.41,64,29818
12:00:01,033160,엠케이전자,17760,5519625,980,22.84,-26,4056
12:00:01,112610,씨에스윈드,64100,1463642,938,8.63,224,27074
12:00:01,010120,LS ELECTRIC,885000,101374,897,6.36,-28,265800
12:00:01,356860,티엘비,79100,907748,718,11.39,-14,7787
12:00:01,214390,경보제약,8190,7982114,653,15.01,-19,1960
12:00:01,006360,GS건설,26700,2454304,655,4.48,-143,22936
12:00:01,011070,LG이노텍,288500,200482,578,8.01,64,68635
12:00:01,069540,빛과전자,1721,32188967,553,17.06,-3,1679
12:00:01,024850,HLB이노베이션,4950,9580322,474,3.54,7,7358
12:05:02,047040,대우건설,15910,65524186,10424,6.99,-633,66126
12:05:02,001510,SK증권,2250,256346115,5767,19.41,171,10610
12:05:02,475150,SK이터닉스,47900,7854965,3762,12.21,-54,16134
12:05:02,403870,HPSP,53500,6035058,3228,7.0,116,44031
12:05:02,011930,신성이엔지,3080,89882712,2768,3.01,-161,6340
12:05:02,322000,HD현대에너지솔루션,136600,1800607,2459,3.72,-43,15299
12:05:02,009150,삼성전기,482500,524679,2531,3.88,-67,360024
12:05:02,007660,이수페타시스,132200,1490063,1969,5.68,280,97047
12:05:02,140410,메지온,84400,1854243,1564,4.85,-66,25611
12:05:02,046120,오르비텍,11040,12495765,1379,11.29,-60,3632
12:05:02,353200,대덕전자,78000,1763615,1375,4.28,-72,38545
12:05:02,010170,대한광통신,7280,16743163,1218,3.56,41,11319
12:05:02,476830,알지노믹스,211000,567547,1197,8.13,65,29470
12:05:02,033160,엠케이전자,17960,5587179,1003,24.15,-23,4099
12:05:02,112610,씨에스윈드,64300,1472190,946,8.8,224,27116
12:05:02,010120,LS ELECTRIC,886000,102918,911,6.48,-30,266100
12:05:02,278470,에이피알,373000,191392,713,2.9,153,139457
12:05:02,356860,티엘비,79200,917494,726,11.53,-11,7797
12:05:02,214390,경보제약,8200,7997072,655,14.87,-18,1958
12:05:02,006360,GS건설,26800,2468474,661,4.48,-144,22936
12:05:02,011070,LG이노텍,290500,214251,622,8.19,68,68753
12:05:02,069540,빛과전자,1712,33509091,573,15.71,-1,1660
12:10:01,047040,대우건설,15880,65719627,10436,6.79,-630,66001
12:10:01,001510,SK증권,2280,268042003,6111,21.28,167,10775
12:10:01,475150,SK이터닉스,47400,7982207,3783,11.38,-46,16016
12:10:01,403870,HPSP,53400,6096185,3255,7.0,115,44031
12:10:01,009150,삼성전기,482500,536009,2586,3.99,-75,360397
12:10:01,322000,HD현대에너지솔루션,137700,1806615,2487,4.56,-39,15422
12:10:01,007660,이수페타시스,132500,1502879,1991,5.92,288,97267
12:10:01,140410,메지온,84000,1868105,1569,4.48,-70,25520
12:10:01,046120,오르비텍,10980,12543848,1377,10.79,-60,3615
12:10:01,353200,대덕전자,78400,1778220,1394,4.68,-67,38693
12:10:01,010170,대한광통신,7270,16820610,1222,3.41,41,11304
12:10:01,476830,알지노믹스,211500,576468,1219,7.87,72,29400
12:10:01,445680,큐리옥스바이오시스템,144400,753807,1088,3.44,454,24721
12:10:01,033160,엠케이전자,17810,5642924,1005,23.18,-26,4067
12:10:01,112610,씨에스윈드,64200,1477932,948,8.46,223,27032
12:10:01,010120,LS ELECTRIC,892000,105127,937,7.08,-28,267600
12:10:01,356860,티엘비,79500,925564,735,11.81,-8,7817
12:10:01,214390,경보제약,8410,8067518,678,17.39,-19,2001
12:10:01,006360,GS건설,26900,2484507,668,4.87,-143,23021
12:10:01,011070,LG이노텍,292500,218664,639,8.94,72,69226
12:10:01,489790,한화비전,86800,711757,617,3.46,-6,43824
12:10:01,069540,빛과전자,1741,34436914,599,17.47,-4,1685
12:15:00,047040,대우건설,15920,65909607,10492,7.13,-640,66209
12:15:00,001510,SK증권,2260,273849285,6188,20.21,174,10681
12:15:00,475150,SK이터닉스,48050,8085048,3884,12.68,-40,16202
12:15:00,403870,HPSP,53500,6147359,3288,7.0,114,44031
12:15:00,009150,삼성전기,482000,543181,2618,3.88,-80,360024
12:15:00,322000,HD현대에너지솔루션,137500,1814480,2494,4.4,-36,15400
12:15:00,007660,이수페타시스,132200,1513264,2000,5.76,286,97120
12:15:00,140410,메지온,83800,1880199,1575,4.48,-71,25520
12:15:00,046120,오르비텍,10990,12571846,1381,10.79,-61,3615
12:15:00,353200,대덕전자,78300,1788143,1400,4.68,-64,38693
12:15:00,010170,대한광통신,7290,16935503,1234,3.84,46,11350
12:15:00,476830,알지노믹스,212000,580299,1230,7.87,75,29400
12:15:00,445680,큐리옥스바이오시스템,144800,766680,1110,3.65,461,24772
12:15:00,033160,엠케이전자,17690,5681885,1005,22.77,-24,4054
12:15:00,112610,씨에스윈드,63900,1484279,948,8.12,222,26948
12:15:00,010120,LS ELECTRIC,898000,107726,967,7.8,-31,269400
12:15:00,278470,에이피알,374000,194617,727,3.18,153,139832
12:15:00,214390,경보제약,8450,8506873,718,17.95,-18,2011
12:15:00,356860,티엘비,79300,931369,738,11.25,-7,7778
12:15:00,489790,한화비전,87800,781975,686,4.65,-10,44329
12:15:00,006360,GS건설,27050,2507091,678,5.46,-141,23150
12:15:00,011070,LG이노텍,291500,222063,647,8.57,73,68990
12:15:00,069540,빛과전자,1724,34886797,601,16.32,-4,1668
12:20:01,047040,대우건설,15960,66112393,10551,7.33,-641,66333
12:20:01,001510,SK증권,2275,279035250,6348,21.01,170,10751
12:20:01,475150,SK이터닉스,48050,8146320,3914,12.79,-35,16219
12:20:01,403870,HPSP,53500,6176476,3304,7.2,113,44113
12:20:01,011930,신성이엔지,3090,90526451,2797,3.51,-161,6371
12:20:01,009150,삼성전기,482000,552263,2661,3.77,-76,359650
12:20:01,322000,HD현대에너지솔루션,137800,1816745,2503,4.63,-35,15434
12:20:01,007660,이수페타시스,132500,1529880,2027,5.84,295,97194
12:20:01,140410,메지온,83800,1892058,1585,3.98,-73,25399
12:20:01,046120,오르비텍,10890,12598680,1371,10.38,-60,3602
12:20:01,353200,대덕전자,78400,1795700,1407,4.81,-64,38743
12:20:01,010170,대한광통신,7360,17837446,1312,4.84,71,11459
12:20:01,476830,알지노믹스,213000,583239,1242,8.64,76,29609
12:20:01,445680,큐리옥스바이오시스템,145300,774566,1125,4.15,468,24892
12:20:01,033160,엠케이전자,17750,5702108,1012,22.77,-24,4054
12:20:01,112610,씨에스윈드,63800,1489869,950,7.95,221,26905
12:20:01,010120,LS ELECTRIC,893000,110885,990,7.32,-33,268200
12:20:01,278470,에이피알,374500,197186,738,3.31,150,140019
12:20:01,214390,경보제약,8500,8639941,734,19.78,-17,2042
12:20:01,356860,티엘비,79600,937827,746,11.67,-5,7807
12:20:01,489790,한화비전,87700,815903,715,4.29,-17,44177
12:20:01,006360,GS건설,27000,2526321,682,5.07,-140,23064
12:20:01,011070,LG이노텍,290500,224420,651,8.19,74,68753
12:20:01,069540,빛과전자,1714,35245219,604,16.11,-4,1666
12:25:02,047040,대우건설,15880,66274225,10524,6.79,-640,66001
12:25:02,001510,SK증권,2240,282591308,6330,19.15,161,10586
12:25:02,475150,SK이터닉스,48500,8248307,4000,13.8498,0,0
12:25:02,403870,HPSP,53300,6230967,3321,6.6,125,43866
12:25:02,011930,신성이엔지,3105,90964094,2824,3.68,-163,6381
12:25:02,009150,삼성전기,482000,559272,2695,3.77,-84,359650
12:25:02,322000,HD현대에너지솔루션,138700,1824921,2531,5.32,-31,15534
12:25:02,007660,이수페타시스,132000,1539861,2032,5.6,298,96974
12:25:02,140410,메지온,83100,1918925,1594,3.36,-79,25247
12:25:02,046120,오르비텍,10890,12630047,1375,9.68,-61,3579
12:25:02,353200,대덕전자,78600,1808479,1421,5.08,-60,38842
12:25:02,010170,대한광통신,7400,18210335,1347,5.12,66,11490
12:25:02,476830,알지노믹스,213000,585642,1247,8.9,75,29679
12:25:02,445680,큐리옥스바이오시스템,146200,789861,1154,4.66,483,25012
12:25:02,033160,엠케이전자,17710,5728276,1014,22.63,-25,4049
12:25:02,010120,LS ELECTRIC,891000,113313,1009,6.84,-36,267000
12:25:02,112610,씨에스윈드,63600,1499854,953,7.78,219,26863
12:25:02,278470,에이피알,373500,198995,743,3.31,149,140019
12:25:02,214390,경보제약,8410,8704546,732,17.81,-16,2008
12:25:02,356860,티엘비,78600,947970,745,10.83,-5,7748
12:25:02,489790,한화비전,87500,836335,731,4.17,-13,44127
12:25:02,006360,GS건설,27050,2539083,686,5.65,-140,23193
12:25:02,011070,LG이노텍,291500,226677,660,8.57,77,68990
12:25:02,069540,빛과전자,1773,36901963,654,20.38,-4,1727
12:30:02,047040,대우건설,15850,66451149,10532,6.66,-637,65918
12:30:02,001510,SK증권,2220,287083908,6373,18.09,145,10492
12:30:02,475150,SK이터닉스,49500,8558804,4236,15.61,-33,16624
12:30:02,403870,HPSP,53100,6295753,3343,6.2,129,43701
12:30:02,011930,신성이엔지,3090,91382288,2823,3.34,-163,6361
12:30:02,009150,삼성전기,480000,571218,2741,3.45,-99,358530
12:30:02,322000,HD현대에너지솔루션,138500,1834278,2540,5.16,-28,15512
12:30:02,007660,이수페타시스,131300,1558206,2045,4.92,303,96350
12:30:02,046120,오르비텍,10900,12645789,1378,10.28,-61,3599
12:30:02,353200,대덕전자,78500,1818863,1427,4.95,-58,38792
12:30:02,010170,대한광통신,7400,19050452,1409,5.41,47,11521
12:30:02,476830,알지노믹스,211500,588150,1243,8.13,76,29470
12:30:02,445680,큐리옥스바이오시스템,145700,802734,1169,4.51,489,24978
12:30:02,010120,LS ELECTRIC,885000,116204,1028,6.12,-37,265200
12:30:02,033160,엠케이전자,17720,5739686,1017,22.49,-25,4045
12:30:02,112610,씨에스윈드,63900,1503918,961,8.29,221,26990
12:30:02,278470,에이피알,373000,201536,751,3.04,143,139644
12:30:02,214390,경보제약,8280,8784009,727,16.27,-15,1982
12:30:02,489790,한화비전,87000,860635,748,3.34,-7,43773
12:30:02,356860,티엘비,78100,962916,752,9.7,0,7669
12:30:02,006360,GS건설,26950,2561717,690,5.26,-141,23107
12:30:02,069540,빛과전자,1737,38280652,664,17.6,-5,1687
12:30:02,011070,LG이노텍,291000,229642,668,8.38,80,68871
12:35:01,047040,대우건설,15810,66669128,10540,6.32,-638,65710
12:35:01,001510,SK증권,2197,290521551,6382,17.02,134,10397
12:35:01,475150,SK이터닉스,50100,9017044,4517,17.84,-55,16945
12:35:01,403870,HPSP,53200,6398636,3404,6.2,139,43701
12:35:01,011930,신성이엔지,3085,91708501,2829,3.51,-163,6371
12:35:01,009150,삼성전기,478000,582954,2786,3.12,-99,357409
12:35:01,322000,HD현대에너지솔루션,137700,1846161,2542,4.71,-29,15445
12:35:01,007660,이수페타시스,131200,1584773,2079,4.88,318,96313
12:35:01,140410,메지온,83800,1960430,1642,4.35,-88,25490
12:35:01,010170,대한광통신,7330,19631652,1439,4.27,40,11397
12:35:01,046120,오르비텍,10990,12699183,1395,10.79,-62,3615
12:35:01,353200,대덕전자,78100,1829390,1428,4.41,-58,38595
12:35:01,476830,알지노믹스,212500,591994,1257,8.64,79,29609
12:35:01,445680,큐리옥스바이오시스템,145500,815231,1186,4.23,493,24909
12:35:01,010120,LS ELECTRIC,885000,119033,1053,5.94,-33,264750
12:35:01,033160,엠케이전자,17640,5804855,1023,22.15,-24,4033
12:35:01,112610,씨에스윈드,64000,1511239,967,8.29,219,26990
12:35:01,489790,한화비전,86500,879487,760,3.1,-3,43672
12:35:01,278470,에이피알,373500,203334,759,3.04,143,139644
12:35:01,356860,티엘비,78600,974063,765,10.69,5,7738
12:35:01,214390,경보제약,8240,8845781,728,15.71,-14,1972
12:35:01,006360,GS건설,26850,2578881,692,4.68,-139,22979
12:35:01,011070,LG이노텍,290000,234873,681,7.82,86,68516
12:35:01,069540,빛과전자,1740,38716450,673,17.87,-5,1691
12:40:03,047040,대우건설,15740,66925904,10534,5.78,-635,65377
12:40:03,001510,SK증권,2180,295060848,6432,15.96,120,10302
12:40:03,475150,SK이터닉스,51700,9472257,4897,21.36,-54,17451
12:40:03,403870,HPSP,52700,6447520,3397,5.4,139,43372
12:40:03,011930,신성이엔지,3115,92215202,2872,4.18,-157,6412
12:40:03,322000,HD현대에너지솔루션,137700,1856206,2555,4.56,-33,15422
12:40:03,007660,이수페타시스,131300,1603396,2105,4.88,328,96313
12:40:03,140410,메지온,83300,1973167,1643,3.61,-88,25308
12:40:03,010170,대한광통신,7260,19858330,1441,3.41,39,11304
12:40:03,046120,오르비텍,10910,12721948,1387,10.08,-62,3592
12:40:03,353200,대덕전자,77800,1835740,1428,4.28,-56,38545
12:40:03,476830,알지노믹스,213000,594765,1266,8.9,79,29679
12:40:03,117580,대성에너지,11240,10405875,1169,14.43,-34,3075
12:40:03,445680,큐리옥스바이오시스템,145000,826430,1198,3.87,497,24824
12:40:03,010120,LS ELECTRIC,886000,120205,1065,6.36,-33,265800
12:40:03,033160,엠케이전자,17500,5860409,1025,20.9,-23,3992
12:40:03,112610,씨에스윈드,64200,1518244,974,8.63,219,27074
12:40:03,053050,지에스이,3360,26779002,899,20.94,-14,1005
12:40:03,356860,티엘비,78700,980483,771,10.55,6,7728
12:40:03,214390,경보제약,8340,8866815,739,16.83,-15,1991
12:40:03,006360,GS건설,26750,2600495,695,4.29,-136,22893
12:40:03,011070,LG이노텍,289500,237636,687,7.82,90,68516
12:40:03,069540,빛과전자,1730,39157342,677,17.4,-6,1684
12:40:03,475580,에이럭스,14060,4460894,627,7.76,-28,1912
12:45:03,047040,대우건설,15770,67163111,10591,5.99,-632,65502
12:45:03,001510,SK증권,2205,298046337,6571,17.29,110,10421
12:45:03,475150,SK이터닉스,52000,9883255,5139,22.07,-82,17552
12:45:03,403870,HPSP,52700,6489163,3419,5.4,144,43372
12:45:03,011930,신성이엔지,3095,92595873,2865,3.68,-159,6381
12:45:03,009150,삼성전기,478500,595597,2849,3.02,-111,357036
12:45:03,322000,HD현대에너지솔루션,138400,1866674,2583,4.94,-36,15478
12:45:03,007660,이수페타시스,131400,1612717,2119,4.96,331,96386
12:45:03,140410,메지온,83000,1988763,1650,3.11,-89,25186
12:45:03,010170,대한광통신,7260,20010310,1452,3.41,42,11304
12:45:03,046120,오르비텍,10900,12740840,1388,9.88,-62,3586
12:45:03,353200,대덕전자,77800,1848244,1437,4.01,-54,38446
12:45:03,476830,알지노믹스,213500,599610,1280,9.15,77,29749
12:45:03,417200,LS머트리얼즈,23650,5253475,1242,3.05,-119,16000
12:45:03,445680,큐리옥스바이오시스템,144900,838396,1214,3.8,502,24807
12:45:03,010120,LS ELECTRIC,886000,121216,1073,6.36,-35,265800
12:45:03,033160,엠케이전자,17530,5904620,1035,21.25,-23,4003
12:45:03,112610,씨에스윈드,64500,1540316,993,9.14,213,27201
12:45:03,278470,에이피알,373000,206112,768,3.04,143,139644
12:45:03,356860,티엘비,78400,985161,772,10.27,7,7709
12:45:03,214390,경보제약,8240,8921313,735,15.71,-14,1972
12:45:03,006360,GS건설,26750,2624424,702,4.09,-132,22850
12:45:03,069540,빛과전자,1715,39655251,680,16.05,-4,1665
12:45:03,011070,LG이노텍,289500,238836,691,7.82,91,68516
12:45:03,475580,에이럭스,14000,4501141,630,7.22,-26,1902
12:50:01,047040,대우건설,15740,67377894,10605,5.78,-637,65377
12:50:01,001510,SK증권,2215,300931458,6665,17.55,116,10444
12:50:01,475150,SK이터닉스,53600,10240515,5488,25.82,-55,18092
12:50:01,403870,HPSP,52900,6531582,3455,5.8,147,43537
12:50:01,011930,신성이엔지,3085,92790858,2862,3.18,-159,6350
12:50:01,009150,삼성전기,478000,603087,2882,3.02,-118,357036
12:50:01,322000,HD현대에너지솔루션,138900,1889699,2624,5.47,-42,15557
12:50:01,007660,이수페타시스,131800,1625240,2142,5.28,339,96680
12:50:01,140410,메지온,83000,2003471,1662,3.23,-92,25216
12:50:01,010170,대한광통신,7270,20128742,1463,3.41,40,11304
12:50:01,353200,대덕전자,77800,1864617,1450,3.88,-53,38397
12:50:01,046120,오르비텍,10890,12774803,1391,9.68,-62,3579
12:50:01,417200,LS머트리얼즈,23800,5417498,1289,3.92,-122,16135
12:50:01,476830,알지노믹스,213000,602831,1284,8.9,77,29679
12:50:01,445680,큐리옥스바이오시스템,144900,847479,1227,3.8,505,24807
12:50:01,000250,삼천당제약,808000,143894,1162,3.32,83,190006
12:50:01,010120,LS ELECTRIC,884000,122583,1083,6.24,-34,265500
12:50:01,033160,엠케이전자,17400,5927688,1031,20.42,-22,3976
12:50:01,112610,씨에스윈드,64500,1555585,1003,9.14,212,27201
12:50:01,489790,한화비전,86700,911898,790,3.46,0,43824
12:50:01,356860,티엘비,78500,993285,779,10.41,9,7719
12:50:01,214390,경보제약,8220,8943048,735,15.5,-14,1969
12:50:01,006360,GS건설,26750,2632813,704,4.29,-132,22893
12:50:01,011070,LG이노텍,290500,241968,702,8.38,96,68871
12:50:01,069540,빛과전자,1716,39980372,686,16.11,-5,1666
12:55:02,047040,대우건설,15930,67614928,10771,7.2,-639,66250
12:55:02,001510,SK증권,2205,303278483,6687,17.29,121,10421
12:55:02,475150,SK이터닉스,53100,10659974,5660,24.41,-91,17890
12:55:02,403870,HPSP,52700,6569611,3462,5.4,144,43372
12:55:02,011930,신성이엔지,3110,93010993,2892,4.01,-159,6402
12:55:02,009150,삼성전기,480250,610295,2930,3.5,-126,358716
12:55:02,322000,HD현대에너지솔루션,137100,1911286,2620,4.18,-59,15366
12:55:02,007660,이수페타시스,131900,1637777,2160,5.52,343,96900
12:55:02,140410,메지온,83000,2012240,1670,3.23,-92,25216
12:55:02,010170,대한광통신,7340,20288975,1489,4.27,37,11397
12:55:02,353200,대덕전자,77900,1874638,1460,4.14,-50,38496
12:55:02,046120,오르비텍,10820,12865503,1392,9.07,-64,3559
12:55:02,417200,LS머트리얼즈,23750,5557129,1319,3.27,-134,16034
12:55:02,476830,알지노믹스,218000,627467,1367,11.96,82,30515
12:55:02,445680,큐리옥스바이오시스템,145400,855668,1244,4.15,511,24892
12:55:02,000250,삼천당제약,808000,144776,1169,2.93,85,189302
12:55:02,010120,LS ELECTRIC,884000,123965,1095,6.12,-33,265200
12:55:02,112610,씨에스윈드,64300,1598747,1027,8.63,189,27074
12:55:02,033160,엠케이전자,17520,5975770,1046,21.25,-23,4003
12:55:02,489790,한화비전,86700,926421,803,3.34,-1,43773
12:55:02,278470,에이피알,373000,209015,779,3.04,144,139644
12:55:02,356860,티엘비,78500,998581,783,9.85,10,7679
12:55:02,214390,경보제약,8300,8979415,745,17.67,-16,2006
12:55:02,006360,GS건설,26800,2645464,708,4.68,-131,22979
12:55:02,011070,LG이노텍,291000,244177,710,8.38,99,68871
12:55:02,069540,빛과전자,1714,40261284,690,17.81,-5,1690
12:55:02,475580,에이럭스,14000,4545965,636,7.53,-24,1907
13:00:01,047040,대우건설,15840,67996528,10770,6.59,-640,65876
13:00:01,001510,SK증권,2185,304959554,6663,16.22,118,10326
13:00:01,475150,SK이터닉스,53300,10992327,5858,25.12,-89,17991
13:00:01,403870,HPSP,52500,6619842,3475,5.0,145,43208
13:00:01,011930,신성이엔지,3100,93183289,2888,3.85,-160,6392
13:00:01,009150,삼성전기,478500,618285,2958,3.23,-134,357783
13:00:01,322000,HD현대에너지솔루션,137700,1925063,2650,4.71,-60,15445
13:00:01,007660,이수페타시스,131700,1650073,2173,5.28,350,96680
13:00:01,010170,대한광통신,7370,20463142,1508,4.98,42,11475
13:00:01,353200,대덕전자,77700,1880404,1461,3.88,-51,38397
13:00:01,046120,오르비텍,10820,12884604,1394,9.58,-64,3576
13:00:01,476830,알지노믹스,221000,660579,1459,12.73,53,30724
13:00:01,417200,LS머트리얼즈,23700,5609212,1329,3.05,-136,16000
13:00:01,445680,큐리옥스바이오시스템,145500,867981,1262,4.15,520,24892
13:00:01,000250,삼천당제약,808000,146107,1180,2.93,91,189302
13:00:01,010120,LS ELECTRIC,881000,125184,1102,5.88,-32,264600
13:00:01,112610,씨에스윈드,64500,1608826,1037,9.31,190,27243
13:00:01,033160,엠케이전자,17390,6022609,1047,20.62,-23,3983
13:00:01,489790,한화비전,86600,937335,811,3.46,0,43824
13:00:01,278470,에이피알,373000,210501,785,3.04,143,139644
13:00:01,356860,티엘비,77900,1005861,783,9.0,11,7620
13:00:01,214390,경보제약,8460,9108236,770,17.53,-17,2003
13:00:01,011070,LG이노텍,289000,249464,720,7.45,101,68280
13:00:01,006360,GS건설,26650,2659033,708,3.9,-130,22807
13:00:01,069540,빛과전자,1719,40539976,696,16.11,-5,1666
13:00:01,475580,에이럭스,14080,4576363,644,7.99,-23,1916
13:05:03,047040,대우건설,15910,68148013,10842,6.99,-638,66126
13:05:03,001510,SK증권,2195,306358995,6724,16.76,110,10373
13:05:03,475150,SK이터닉스,52600,11232093,5908,23.47,-97,17755
13:05:03,403870,HPSP,52300,6692114,3499,4.6,153,43043
13:05:03,011930,신성이엔지,3090,93330998,2883,3.34,-161,6361
13:05:03,322000,HD현대에너지솔루션,137300,1931927,2652,4.25,-59,15378
13:05:03,007660,이수페타시스,130700,1665826,2177,4.56,351,96019
13:05:03,010170,대한광통신,7360,20604098,1516,4.69,42,11444
13:05:03,353200,대덕전자,78000,1886067,1471,4.14,-51,38496
13:05:03,046120,오르비텍,10840,12903286,1398,9.27,-65,3566
13:05:03,476830,알지노믹스,222000,679436,1508,13.24,35,30863
13:05:03,445680,큐리옥스바이오시스템,144800,880342,1274,3.72,524,24790
13:05:03,117580,대성에너지,11300,10665716,1205,15.76,-34,3110
13:05:03,000250,삼천당제약,808000,146857,1186,3.19,92,189771
13:05:03,010120,LS ELECTRIC,880000,126424,1112,5.76,-29,264300
13:05:03,112610,씨에스윈드,64600,1623142,1048,9.31,187,27243
13:05:03,033160,엠케이전자,17370,6053353,1051,20.69,-23,3985
13:05:03,053050,지에스이,3440,28077142,965,23.29,-5,1024
13:05:03,489790,한화비전,86900,949100,824,3.69,1,43925
13:05:03,356860,티엘비,77100,1026443,791,8.58,19,7591
13:05:03,278470,에이피알,373500,212005,791,3.04,142,139644
13:05:03,214390,경보제약,8440,9172576,774,18.09,-17,2013
13:05:03,011070,LG이노텍,287500,252722,726,6.89,103,67925
13:05:03,006360,GS건설,26500,2686875,712,3.7,-128,22765
13:05:03,069540,빛과전자,1719,40762331,700,17.2,-5,1681
13:05:03,097230,HJ중공업,28450,2184582,621,3.26,77,25734
13:10:02,047040,대우건설,15840,68285701,10816,6.52,-635,65835
13:10:02,001510,SK증권,2175,307969088,6698,15.43,109,10255
13:10:02,475150,SK이터닉스,52900,11417286,6039,23.94,-118,17822
13:10:02,403870,HPSP,52000,6754500,3512,4.2,160,42878
13:10:02,011930,신성이엔지,3110,93599869,2910,4.01,-158,6402
13:10:02,322000,HD현대에너지솔루션,139200,1957028,2724,5.77,-44,15602
13:10:02,007660,이수페타시스,130200,1693003,2204,3.92,361,95432
13:10:02,010170,대한광통신,7270,20841204,1515,3.56,37,11319
13:10:02,476830,알지노믹스,216500,710588,1538,10.69,9,30167
13:10:02,353200,대덕전자,77900,1898124,1478,3.74,-50,38348
13:10:02,046120,오르비텍,10800,12918965,1395,8.87,-65,3553
13:10:02,445680,큐리옥스바이오시스템,145400,894304,1300,4.23,533,24909
13:10:02,117580,대성에너지,11380,10899626,1240,16.07,-37,3119
13:10:02,010120,LS ELECTRIC,875000,129588,1133,5.22,-20,262950
13:10:02,112610,씨에스윈드,64600,1632726,1054,9.31,187,27243
13:10:02,033160,엠케이전자,17410,6080018,1058,20.48,-22,3978
13:10:02,053050,지에스이,3400,28927279,983,22.56,-6,1018
13:10:02,489790,한화비전,86700,967324,838,3.81,3,43975
13:10:02,356860,티엘비,77200,1038501,801,8.3,25,7571
13:10:02,214390,경보제약,8370,9193645,769,17.39,-17,2001
13:10:02,011070,LG이노텍,286000,258033,737,6.52,110,67688
13:10:02,006360,GS건설,26450,2739309,724,3.31,-124,22679
13:10:02,069540,빛과전자,1727,40967764,707,16.86,-5,1676
13:15:04,047040,대우건설,15920,68557950,10914,7.13,-633,66209
13:15:04,001510,SK증권,2200,309946622,6818,16.76,123,10373
13:15:04,475150,SK이터닉스,52700,11533338,6078,23.94,-116,17822
13:15:04,403870,HPSP,52000,6819355,3546,4.0,169,42796
13:15:04,011930,신성이엔지,3120,94124475,2936,4.35,-161,6422
13:15:04,322000,HD현대에너지솔루션,140000,2067831,2894,6.23,-46,15669
13:15:04,007660,이수페타시스,130300,1713645,2232,4.08,375,95579
13:15:04,010170,대한광통신,7250,21020662,1523,3.13,38,11273
13:15:04,476830,알지노믹스,216500,721372,1561,9.66,15,29888
13:15:04,353200,대덕전자,78000,1910471,1490,4.01,-46,38446
13:15:04,046120,오르비텍,10810,12946496,1399,8.97,-65,3556
13:15:04,445680,큐리옥스바이오시스템,145600,913214,1329,4.51,545,24978
13:15:04,117580,대성에너지,11280,11059372,1247,15.25,-40,3097
13:15:04,010120,LS ELECTRIC,874000,132480,1157,4.92,-14,262200
13:15:04,112610,씨에스윈드,64300,1639958,1054,8.8,187,27116
13:15:04,033160,엠케이전자,17480,6096279,1065,20.97,-21,3994
13:15:04,053050,지에스이,3392,29584490,1003,22.02,-15,1014
13:15:04,489790,한화비전,87200,1011297,881,3.93,9,44026
13:15:04,356860,티엘비,77600,1046764,812,9.28,30,7640
13:15:04,214390,경보제약,8330,9298054,774,16.55,-15,1987
13:15:04,011070,LG이노텍,286500,260457,746,6.52,112,67688
13:15:04,006360,GS건설,26500,2759210,731,3.31,-121,22679
13:15:04,069540,빛과전자,1715,41118421,705,16.11,-5,1666
13:20:03,047040,대우건설,15980,68837091,11000,7.4,-626,66375
13:20:03,001510,SK증권,2170,311314321,6755,15.43,114,10255
13:20:03,475150,SK이터닉스,53800,11743722,6318,26.06,-99,18126
