Time,Code,Name,Price,Volume,Trade_Amt(100M),Rate(%),PG_Amt(100M),Market_Cap(100M)
09:00:07,097230,HJ중공업,27750,28938,8,5.11,2,25057
09:00:07,058470,리노공업,111500,6968,7,4.34,-2,84367
09:00:07,388050,지투파워,12760,58413,7,5.37,3,2385
09:00:07,0082N0,카나프테라퓨틱스,45800,15433,7,6.94,4,5986
09:00:07,298040,효성중공업,2698000,246,6,4.4,1,252043
09:00:07,192410,오늘이엔엠,4615,151187,6,20.13,-2,1100
09:00:07,279570,케이뱅크,6380,102328,6,3.09,1,25721
09:00:07,018000,유니슨,1717,251075,4,4.55,-1,4229
09:00:07,347850,디앤디파마텍,73600,5228,3,4.84,0,32284
09:00:07,091230,TIGER 반도체,107405,3062,3,4.2,0,8744
09:00:07,003670,포스코퓨처엠,193700,1695,3,3.76,1,172022
09:00:07,125020,티씨머티리얼즈,5140,59461,3,3.46,1,1783
09:00:07,267270,HD건설기계,134100,2242,3,5.34,4,65341
09:00:07,377300,카카오페이,61600,4523,2,3.19,1,83028
09:00:07,455850,SOL AI반도체소부장,27090,10025,2,3.75,0,10894
09:00:07,138080,오이솔루션,33450,8116,2,6.33,0,4108
09:00:07,278530,KODEX 200TR,30520,10274,3,4.45,0,57801
09:00:07,950250,테라뷰,8280,31310,2,4.19,0,2912
09:00:07,048410,현대바이오,14720,18090,2,3.48,-1,14080
09:00:07,454910,두산로보틱스,87100,2587,2,3.85,-1,56004
09:00:07,444200,SOL 코리아메가테크액,43170,5134,2,4.1,0,7231
09:00:07,242040,나무기술,7200,29873,2,9.04,0,2505
09:05:02,047040,대우건설,19050,5853448,1115,11.66,-77,79176
09:05:02,032820,우리기술,28150,1966081,553,6.64,-58,47513
09:05:02,069540,빛과전자,3570,10538370,376,26.01,-17,3482
09:05:02,000250,삼천당제약,996000,34512,343,5.95,-7,233871
09:05:02,322000,HD현대에너지솔루션,139500,141922,197,3.47,14,15680
09:05:02,261780,차백신연구소,5650,3306933,186,6.42,9,1515
09:05:02,006400,삼성SDI,395500,39699,157,5.18,57,319119
09:05:02,271050,KODEX WTI원유선물인,2485,5521654,137,8.52,0,1497
09:05:02,086520,에코프로,148600,78940,117,6.45,-15,201763
09:05:02,247540,에코프로비엠,190500,57318,109,6.2,44,186073
09:05:02,490470,세미파이브,32100,331067,106,6.64,0,10869
09:05:02,027360,아주IB투자,7230,1328125,96,11.69,-3,8795
09:05:02,092220,KEC,1793,5294978,94,4.52,-2,3578
09:05:02,066970,엘앤에프,122100,76322,93,9.19,29,49354
09:05:02,050890,쏠리드,13010,711514,92,5.34,2,7917
09:05:02,450080,에코프로머티,64600,129572,83,6.07,33,45652
09:05:02,462330,KODEX 2차전지산업레,1537,5357591,82,7.57,0,6680
09:05:02,006910,보성파워텍,12130,650942,78,6.8,-3,5945
09:05:02,298040,효성중공업,2710000,2855,77,4.71,48,252788
09:05:02,046120,오르비텍,14800,511421,75,5.79,-9,4869
09:05:02,097230,HJ중공업,28150,262706,73,6.06,19,25283
09:05:02,003000,부광약품,6810,1081554,73,13.58,2,6768
09:05:02,141080,리가켐바이오,205000,31068,63,6.42,-7,74685
09:05:02,123320,TIGER 레버리지,83130,71339,59,7.52,0,2246
09:05:02,491000,리브스메드,80050,74411,59,9.64,11,19863
09:10:01,047040,대우건설,18670,9562250,1785,9.38,-109,77555
09:10:01,032820,우리기술,28450,3403186,968,7.97,-8,48105
09:10:01,069540,빛과전자,3460,20946922,724,21.44,-30,3355
09:10:01,036930,주성엔지니어링,81000,678380,549,13.15,-36,37603
09:10:01,261780,차백신연구소,6240,6942745,433,17.55,3,1674
09:10:01,006400,삼성SDI,399000,84687,337,5.84,140,321133
09:10:01,086520,에코프로,150200,205487,308,7.81,11,204343
09:10:01,322000,HD현대에너지솔루션,140200,205750,288,3.7,39,15714
09:10:01,010170,대한광통신,7830,2665646,208,6.53,-20,12175
09:10:01,247540,에코프로비엠,191200,106262,203,7.09,84,187639
09:10:01,092220,KEC,1951,10653656,207,14.43,1,3917
09:10:01,373220,LG에너지솔루션,375500,47117,176,5.34,68,877500
09:10:01,271050,KODEX WTI원유선물인,2485,6992584,173,8.52,0,1497
09:10:01,462330,KODEX 2차전지산업레,1561,10314218,161,9.46,0,6798
09:10:01,066970,엘앤에프,122300,129966,158,9.19,61,49354
09:10:01,178320,서진시스템,45850,315383,144,3.73,5,26956
09:10:01,298040,효성중공업,2712000,5284,143,4.71,78,252788
09:10:01,450080,에코프로머티,65000,220108,143,6.56,47,45863
09:10:01,240810,원익IPS,127900,110284,141,10.07,47,62778
09:10:01,027360,아주IB투자,7030,1931445,135,8.15,-7,8517
09:10:01,490470,세미파이브,32000,429878,137,6.15,-1,10818
09:10:01,050890,쏠리드,13050,1047643,136,5.25,7,7911
09:10:01,003000,부광약품,6830,1845542,126,14.07,5,6798
09:10:01,141080,리가켐바이오,208000,57780,120,8.5,5,76150
09:10:01,003670,포스코퓨처엠,196500,57043,112,6.06,36,175847
09:10:01,097230,HJ중공업,27850,381002,106,5.68,28,25192
09:10:01,305720,KODEX 2차전지산업,16230,579788,94,5.13,0,18506
09:15:03,047040,대우건설,18280,11801968,2157,7.33,-63,76101
09:15:03,032820,우리기술,29150,5627391,1640,10.82,135,49373
09:15:03,036930,주성엔지니어링,81000,1186991,961,13.01,-82,37557
09:15:03,069540,빛과전자,3205,27398515,878,14.24,-26,3156
09:15:03,001510,SK증권,2565,24279020,622,8.0,-131,12122
09:15:03,494310,KODEX 반도체레버리지,70860,784565,555,8.27,0,12127
09:15:03,261780,차백신연구소,5870,9473106,556,10.57,-7,1574
09:15:03,086520,에코프로,151000,306520,462,8.24,58,205158
09:15:03,006400,삼성SDI,399500,109504,437,6.11,174,321939
09:15:03,092220,KEC,1917,17007704,326,12.08,-8,3837
09:15:03,240810,원익IPS,131800,216345,285,13.68,60,64840
09:15:03,247540,에코프로비엠,191700,143349,274,6.92,113,187345
09:15:03,373220,LG에너지솔루션,377500,63976,241,6.04,93,883350
09:15:03,066970,엘앤에프,123200,192253,236,9.81,99,49636
09:15:03,462330,KODEX 2차전지산업레,1566,13342691,208,9.6,0,6807
09:15:03,298040,효성중공업,2738000,7528,206,5.68,116,255120
09:15:03,490470,세미파이브,32550,633748,206,7.81,-6,10987
09:15:03,450080,에코프로머티,65900,310259,204,8.03,64,46498
09:15:03,271050,KODEX WTI원유선물인,2477,7983365,197,8.08,0,1491
09:15:03,003000,부광약품,7020,2826931,198,16.23,6,6926
09:15:03,487240,KODEX AI전력핵심설비,33540,565027,189,4.47,0,18805
09:15:03,178320,서진시스템,46500,396373,184,4.97,8,27279
09:15:03,003230,삼양식품,1215000,13386,162,7.04,27,91677
09:15:03,027360,아주IB투자,6960,2251816,156,5.85,-10,8335
09:15:03,050890,쏠리드,12920,1227973,158,4.45,7,7850
09:15:03,003670,포스코퓨처엠,196900,75842,149,5.36,49,174690
09:15:03,000150,두산,1172000,11988,140,9.94,23,189792
09:15:03,305720,KODEX 2차전지산업,16290,802545,130,4.84,0,18455
09:15:03,007660,이수페타시스,124100,104815,130,6.58,-18,90367
09:20:03,032820,우리기술,28650,6666920,1910,8.54,112,48358
09:20:03,036930,주성엔지니어링,84200,1735300,1461,17.76,-108,39137
09:20:03,069540,빛과전자,3380,33576632,1134,18.8,-33,3282
09:20:03,001510,SK증권,2535,37353270,946,6.95,-162,12004
09:20:03,494310,KODEX 반도체레버리지,70570,935397,660,7.69,0,12061
09:20:03,261780,차백신연구소,6300,10953135,690,19.25,-10,1698
09:20:03,086520,에코프로,149800,352488,528,7.23,65,203257
09:20:03,006400,삼성SDI,398500,127208,506,5.84,196,321133
09:20:03,092220,KEC,1886,21177815,399,10.32,-18,3776
09:20:03,240810,원익IPS,130300,293592,382,12.22,72,64005
09:20:03,012450,한화에어로스페이스,1323000,25764,340,3.44,-50,681668
09:20:03,247540,에코프로비엠,191000,159479,304,6.37,127,186367
09:20:03,490470,세미파이브,32650,850066,277,8.8,-7,11089
09:20:03,373220,LG에너지솔루션,375000,71941,269,5.34,97,877500
09:20:03,066970,엘앤에프,120000,217518,261,6.78,97,48265
09:20:03,003000,부광약품,6930,3555782,246,14.57,-3,6828
09:20:03,462330,KODEX 2차전지산업레,1556,15058556,234,8.34,0,6728
09:20:03,450080,에코프로머티,65400,354735,231,6.72,75,45934
09:20:03,298040,효성중공업,2734000,8139,222,5.1,120,253721
09:20:03,271050,KODEX WTI원유선물인,2480,8812933,218,8.08,0,1491
09:20:03,014970,삼륭물산,8820,2455053,216,5.17,2,1354
09:20:03,178320,서진시스템,46250,452727,209,4.63,4,27191
09:20:03,003230,삼양식품,1214000,16685,202,6.42,24,91149
09:20:03,064350,현대로템,176000,112110,197,4.5,-50,192636
09:20:03,050890,쏠리드,12895,1439086,185,4.2,4,7832
09:20:03,003670,포스코퓨처엠,196500,90184,177,5.31,57,174601
09:20:03,082920,비츠로셀,32850,558429,183,13.04,39,14939
09:20:03,000150,두산,1161000,14664,170,8.82,13,187848
09:20:03,007660,이수페타시스,124900,132320,165,8.14,1,91688
09:20:03,305720,KODEX 2차전지산업,16210,962362,155,4.16,0,18336
09:20:03,141080,리가켐바이오,205500,75690,155,7.2,2,75234
09:25:03,032820,우리기술,28500,7323759,2087,8.35,113,48274
09:25:03,036930,주성엔지니어링,84000,2098568,1762,17.48,-178,39044
09:25:03,069540,빛과전자,3370,37594225,1266,18.28,-33,3268
09:25:03,001510,SK증권,2590,42394368,1098,9.26,-179,12264
09:25:03,261780,차백신연구소,6290,13261748,834,18.49,-15,1687
09:25:03,494310,KODEX 반도체레버리지,71060,1076604,765,8.5,0,12153
09:25:03,006400,삼성SDI,400500,147040,588,6.51,233,323148
09:25:03,086520,에코프로,150400,385417,579,7.74,74,204207
09:25:03,092220,KEC,1905,23692600,451,11.73,-20,3825
09:25:03,240810,원익IPS,131600,343678,452,13.43,85,64693
09:25:03,012450,한화에어로스페이스,1329000,33873,450,4.38,-53,687856
09:25:03,247540,에코프로비엠,192500,172349,331,7.43,142,188226
09:25:03,079550,LIG넥스원,661000,47398,313,3.44,41,145640
09:25:03,490470,세미파이브,32050,937246,300,6.48,-8,10852
09:25:03,178320,서진시스템,46950,645565,303,6.33,47,27632
09:25:03,373220,LG에너지솔루션,377000,79262,298,5.9,105,882180
09:25:03,064350,현대로템,177900,166472,296,5.39,-50,194273
09:25:03,066970,엘앤에프,120400,232876,280,7.67,99,48668
09:25:03,003000,부광약품,6830,4050143,276,13.08,-2,6739
09:25:03,462330,KODEX 2차전지산업레,1570,17534735,275,9.88,0,6824
09:25:03,082920,비츠로셀,33900,799427,271,15.44,24,15257
09:25:03,450080,에코프로머티,65400,384930,251,7.21,82,46145
09:25:03,298040,효성중공업,2732000,8748,238,5.45,128,254560
09:25:03,007660,이수페타시스,126000,192129,242,9.18,45,92569
09:25:03,271050,KODEX WTI원유선물인,2475,9424849,233,8.3,0,1494
09:25:03,000150,두산,1186000,19635,232,11.16,37,191897
09:25:03,003230,삼양식품,1209000,18435,222,5.98,17,90773
09:25:03,003670,포스코퓨처엠,198400,110648,219,6.38,68,176380
09:25:03,097230,HJ중공업,28400,766289,217,8.14,102,25779
09:25:03,050890,쏠리드,13050,1640961,214,5.58,1,7935
09:25:03,027360,아주IB투자,7020,2733473,191,7.85,-13,8492
09:25:03,489790,한화비전,87900,225329,198,9.48,22,44329
09:25:03,305720,KODEX 2차전지산업,16295,1168206,190,4.96,0,18478
09:25:03,042660,한화오션,125300,150437,188,5.89,18,385774
09:25:03,141080,리가켐바이오,207500,87629,181,7.98,1,75783
09:30:01,036930,주성엔지니어링,84200,2402359,2022,18.18,-179,39277
09:30:01,069540,빛과전자,3240,40314012,1306,13.88,-32,3147
09:30:01,001510,SK증권,2620,50623221,1326,10.74,-182,12429
09:30:01,494310,KODEX 반도체레버리지,70750,1190718,842,8.1,0,12108
09:30:01,261780,차백신연구소,6160,14145442,871,15.85,-15,1650
09:30:01,038110,에코플라스틱,4155,15546277,645,6.14,-10,1709
09:30:01,006400,삼성SDI,399250,159109,635,6.11,248,321939
09:30:01,086520,에코프로,150500,412624,620,7.81,78,204343
09:30:01,240810,원익IPS,132700,430674,571,14.29,99,65183
09:30:01,012450,한화에어로스페이스,1340000,39744,532,5.01,-26,691981
09:30:01,092220,KEC,1870,26410034,493,9.33,-26,3742
09:30:01,079550,LIG넥스원,663000,59745,396,3.59,52,145860
09:30:01,082920,비츠로셀,35250,1147245,404,22.21,6,16152
09:30:01,247540,에코프로비엠,191600,189973,363,7.15,155,187737
09:30:01,064350,현대로템,177600,195630,347,5.09,-55,193728
09:30:01,373220,LG에너지솔루션,376000,90825,341,5.62,104,879840
09:30:01,178320,서진시스템,46900,709933,332,7.01,40,27808
09:30:01,003000,부광약품,7000,4554959,318,16.06,1,6916
09:30:01,462330,KODEX 2차전지산업레,1569,19179551,300,10.16,0,6841
09:30:01,007660,이수페타시스,126600,239307,302,10.22,82,93450
09:30:01,066970,엘앤에프,120200,242962,292,7.58,99,48628
09:30:01,489790,한화비전,88800,315453,280,10.22,36,44632
09:30:01,097230,HJ중공업,28600,964271,275,8.33,106,25824
09:30:01,450080,에코프로머티,65400,415611,271,7.38,91,46216
09:30:01,003670,포스코퓨처엠,197800,133585,264,6.22,77,176114
09:30:01,050890,쏠리드,13110,1994012,261,7.28,-2,8062
09:30:01,298040,효성중공업,2735000,9386,256,5.64,136,255026
09:30:01,000150,두산,1175000,21815,256,10.41,34,190601
09:30:01,271050,KODEX WTI원유선물인,2475,9976168,246,8.08,0,1491
09:30:01,003230,삼양식품,1210000,20151,243,6.16,9,90923
09:30:01,305720,KODEX 2차전지산업,16285,1373366,223,5.09,0,18501
09:30:01,042660,한화오션,125300,178226,223,5.38,19,383936
09:30:01,051910,LG화학,312000,65490,204,7.59,104,220248
09:30:01,027360,아주IB투자,6970,2839423,197,7.38,-16,8456
09:35:02,032820,우리기술,28350,8351145,2367,7.59,146,47935
09:35:02,036930,주성엔지니어링,85400,2712294,2316,19.44,-183,39695
09:35:02,069540,빛과전자,3335,42860946,1429,17.05,-33,3234
09:35:02,001510,SK증권,2600,55644290,1446,9.68,-201,12311
09:35:02,494310,KODEX 반도체레버리지,70380,1300852,915,7.39,0,12028
09:35:02,261780,차백신연구소,6180,14710528,909,16.42,-14,1658
09:35:02,006400,삼성SDI,399000,170056,678,5.98,261,321536
09:35:02,086520,에코프로,150600,438818,660,7.88,89,204479
09:35:02,240810,원익IPS,133400,474062,632,14.63,113,65380
09:35:02,178320,서진시스템,49900,1261075,629,12.2,80,29159
09:35:02,012450,한화에어로스페이스,1332000,44563,593,4.23,-42,686825
09:35:02,092220,KEC,1815,29019146,526,6.51,-25,3646
09:35:02,050890,쏠리드,13380,3735304,499,8.16,-28,8129
09:35:02,082920,비츠로셀,35000,1447279,506,20.41,-15,15914
09:35:02,007660,이수페타시스,126900,324497,411,9.78,97,93083
09:35:02,247540,에코프로비엠,191900,200473,384,6.98,162,187443
09:35:02,064350,현대로템,176300,215545,380,4.44,-57,192527
09:35:02,373220,LG에너지솔루션,376000,96536,362,5.48,113,878670
09:35:02,489790,한화비전,88100,409114,360,9.48,29,44329
09:35:02,003000,부광약품,6910,4847708,334,13.58,1,6768
09:35:02,462330,KODEX 2차전지산업레,1567,20414895,319,9.46,0,6798
09:35:02,066970,엘앤에프,120500,254755,306,7.49,101,48588
09:35:02,097230,HJ중공업,28200,1081357,304,6.82,102,25463
09:35:02,000150,두산,1166000,24368,284,9.38,35,188820
09:35:02,450080,에코프로머티,65200,435308,283,6.89,94,46004
09:35:02,003670,포스코퓨처엠,197500,140461,277,5.79,77,175402
09:35:02,298040,효성중공업,2733000,9799,267,5.56,139,254840
09:35:02,003230,삼양식품,1207000,21490,259,5.98,2,90773
09:35:02,271050,KODEX WTI원유선물인,2475,10257107,253,8.08,0,1491
09:35:02,305720,KODEX 2차전지산업,16255,1557598,253,4.74,0,18438
09:35:02,076610,해성옵틱스,1900,13434781,255,27.61,18,1008
09:35:02,0080G0,KODEX 방산TOP10,13230,1657917,219,3.77,0,4933
09:40:03,036930,주성엔지니어링,82900,2968609,2460,15.94,-161,38533
09:40:03,069540,빛과전자,3445,46293181,1594,21.27,-34,3350
09:40:03,001510,SK증권,2535,60747030,1539,6.74,-196,11980
09:40:03,261780,차백신연구소,6080,15364603,934,14.72,-14,1633
09:40:03,178320,서진시스템,48550,1670505,811,9.72,40,28513
09:40:03,086520,에코프로,148800,475775,707,6.52,84,201899
09:40:03,006400,삼성SDI,396000,178706,707,5.05,261,318716
09:40:03,038110,에코플라스틱,4130,16487770,680,5.37,-11,1696
09:40:03,240810,원익IPS,130900,514161,673,12.74,115,64300
09:40:03,012450,한화에어로스페이스,1332000,49144,654,4.23,-47,686825
09:40:03,082920,비츠로셀,34600,1765069,610,17.58,-15,15540
09:40:03,092220,KEC,1791,30861322,552,4.93,-22,3592
09:40:03,050890,쏠리드,13290,4364280,580,7.03,-43,8044
09:40:03,007660,이수페타시스,124500,362037,450,7.53,107,91174
09:40:03,064350,현대로템,175200,237804,416,3.85,-54,191436
09:40:03,489790,한화비전,85400,464001,396,7.11,35,43370
09:40:03,247540,에코프로비엠,191100,210811,402,6.87,168,187247
09:40:03,373220,LG에너지솔루션,373500,99983,373,4.92,114,873990
09:40:03,003000,부광약품,6890,5112877,352,13.91,2,6788
09:40:03,462330,KODEX 2차전지산업레,1546,21334583,329,8.41,0,6733
09:40:03,066970,엘앤에프,119100,267468,318,6.42,101,48104
09:40:03,000150,두산,1156000,26620,307,8.44,37,187201
09:40:03,450080,에코프로머티,64600,454307,293,6.39,96,45793
09:40:03,003670,포스코퓨처엠,196200,146203,286,5.31,77,174601
09:40:03,298040,효성중공업,2707000,10248,277,4.56,137,252416
09:40:03,003230,삼양식품,1195000,22293,266,6.24,-5,90999
09:40:03,305720,KODEX 2차전지산업,16155,1633567,263,4.22,0,18347
09:40:03,076610,해성옵틱스,1885,14025017,264,26.94,17,1002
09:40:03,0080G0,KODEX 방산TOP10,13180,1814226,239,3.45,0,4918
09:45:02,036930,주성엔지니어링,83000,3117676,2587,16.08,-137,38579
09:45:02,069540,빛과전자,3400,49143478,1670,19.68,-34,3307
09:45:02,261780,차백신연구소,6010,15774232,948,13.58,-14,1617
09:45:02,178320,서진시스템,47950,1889800,906,8.81,47,28278
09:45:02,086520,에코프로,150200,509872,765,7.74,103,204207
09:45:02,006400,삼성SDI,398000,188672,750,5.98,274,321536
09:45:02,012450,한화에어로스페이스,1344000,56121,754,5.24,-25,693528
09:45:02,240810,원익IPS,131800,542386,714,13.68,126,64840
09:45:02,082920,비츠로셀,33950,1931937,655,16.47,-7,15393
09:45:02,079550,LIG넥스원,671000,97823,656,5.0,52,147840
09:45:02,050890,쏠리드,13220,4767747,630,7.11,-39,8050
09:45:02,092220,KEC,1801,31574692,568,5.92,-22,3626
09:45:02,007660,이수페타시스,124100,382261,474,7.79,112,91394
09:45:02,247540,에코프로비엠,194900,248582,484,9.05,211,191063
09:45:02,064350,현대로템,176100,254180,447,4.38,-56,192418
09:45:02,489790,한화비전,86500,493671,427,8.1,33,43773
09:45:02,373220,LG에너지솔루션,374500,105044,393,5.2,121,876330
09:45:02,003000,부광약품,6870,5325343,365,13.41,6,6759
09:45:02,462330,KODEX 2차전지산업레,1568,22329012,350,10.02,0,6833
09:45:02,066970,엘앤에프,120400,277156,333,7.58,106,48628
09:45:02,097230,HJ중공업,27750,1190992,330,5.3,104,25102
09:45:02,000150,두산,1165000,28733,334,9.19,45,188496
09:45:02,450080,에코프로머티,65000,473757,307,6.72,102,45934
09:45:02,003670,포스코퓨처엠,197600,154045,304,6.12,81,175936
09:45:02,003230,삼양식품,1217000,24904,303,7.12,0,91752
09:45:02,298040,효성중공업,2703000,10820,292,4.6,139,252509
09:45:02,0080G0,KODEX 방산TOP10,13300,2172399,288,4.39,0,4963
09:45:02,305720,KODEX 2차전지산업,16270,1747296,284,4.93,0,18472
09:50:01,036930,주성엔지니어링,81700,3296599,2693,14.41,-110,38022
09:50:01,069540,빛과전자,3390,50477185,1711,19.16,-33,3292
09:50:01,261780,차백신연구소,6130,16491612,1010,15.28,-15,1641
09:50:01,178320,서진시스템,48000,2001498,960,8.7,51,28248
09:50:01,086520,에코프로,151200,573775,867,8.52,126,205701
09:50:01,012450,한화에어로스페이스,1335000,61146,816,4.46,-23,688371
09:50:01,006400,삼성SDI,396750,194786,772,5.31,277,319522
09:50:01,240810,원익IPS,131900,573451,756,13.77,134,64889
09:50:01,079550,LIG넥스원,660000,109505,722,2.97,48,144980
09:50:01,050890,쏠리드,13340,5340612,712,7.76,-51,8099
09:50:01,082920,비츠로셀,33550,2044614,685,15.61,-3,15279
09:50:01,092220,KEC,1792,32373437,580,5.04,-24,3596
09:50:01,247540,에코프로비엠,194500,280282,545,8.77,232,190574
09:50:01,007660,이수페타시스,123800,399953,495,7.27,115,90954
09:50:01,064350,현대로템,174600,263506,460,3.61,-57,190999
09:50:01,489790,한화비전,86800,516921,448,8.35,33,43874
09:50:01,373220,LG에너지솔루션,377500,114933,433,6.46,142,886860
09:50:01,368770,파이버프로,19140,2055243,393,16.78,-14,6311
09:50:01,003000,부광약품,6770,5612065,379,12.58,7,6709
09:50:01,462330,KODEX 2차전지산업레,1573,23845372,375,10.3,0,6850
09:50:01,066970,엘앤에프,120900,289784,350,8.03,108,48830
09:50:01,000150,두산,1161000,29983,348,8.91,47,188010
09:50:01,003230,삼양식품,1222000,28381,346,7.92,14,92430
09:50:01,097230,HJ중공업,27800,1206947,335,5.3,104,25102
09:50:01,450080,에코프로머티,65800,510916,336,8.2,111,46569
09:50:01,0080G0,KODEX 방산TOP10,13180,2410409,317,3.49,0,4920
09:50:01,003670,포스코퓨처엠,197900,159556,315,6.33,84,176291
09:50:01,298040,효성중공업,2698000,11314,305,4.13,138,251390
09:50:01,305720,KODEX 2차전지산업,16300,1859859,303,5.19,0,18518
09:55:01,036930,주성엔지니어링,82300,3414261,2809,15.24,-124,38300
09:55:01,069540,빛과전자,3350,51355092,1720,17.75,-33,3253
09:55:01,261780,차백신연구소,6100,16799945,1024,15.09,-14,1639
09:55:01,178320,서진시스템,48000,2084434,1000,8.47,51,28190
09:55:01,086520,에코프로,150900,617515,931,8.09,139,204886
09:55:01,012450,한화에어로스페이스,1329000,63211,840,4.23,-24,686825
09:55:01,006400,삼성SDI,397500,201838,802,5.58,286,320327
09:55:01,240810,원익IPS,131900,601293,793,13.51,145,64742
09:55:01,050890,쏠리드,13290,5683458,755,7.28,-60,8062
09:55:01,082920,비츠로셀,33275,2152366,716,13.98,-4,15064
09:55:01,092220,KEC,1832,33226917,608,7.86,-23,3692
09:55:01,247540,에코프로비엠,194000,297190,576,8.54,239,190182
09:55:01,007660,이수페타시스,123900,410682,508,7.36,117,91027
09:55:01,064350,현대로템,174900,273366,478,3.67,-58,191108
09:55:01,373220,LG에너지솔루션,378500,127067,480,6.6,163,888030
09:55:01,489790,한화비전,87000,543327,472,8.6,37,43975
09:55:01,368770,파이버프로,18860,2316983,436,14.53,-7,6190
09:55:01,014970,삼륭물산,9680,4887770,473,14.92,2,1479
09:55:01,450080,에코프로머티,66200,611920,405,8.52,151,46710
09:55:01,003000,부광약품,6820,5764684,393,13.08,7,6739
09:55:01,462330,KODEX 2차전지산업레,1575,25233780,397,10.44,0,6859
09:55:01,003230,삼양식품,1228000,32275,396,7.92,12,92430
09:55:01,000150,두산,1148000,30987,355,7.79,47,186067
09:55:01,066970,엘앤에프,121200,295808,358,7.94,109,48789
