Time,Code,Name,Price,Volume,Trade_Amt(100M),Rate(%),PG_Amt(100M),Market_Cap(100M)
09:05:01,462330,KODEX 2차전지산업레,1642,3207486,52,3.7271,0,6998
09:05:01,003490,대한항공,25750,201398,51,3.6217,22,94817
09:10:04,122630,KODEX 레버리지,90780,2127278,1931,6.2376,0,62589
09:10:04,069500,KODEX 200,87290,1740083,1518,3.137,0,183604
09:10:04,032820,우리기술,24850,3938411,978,3.112,177,42271
09:10:04,035510,신세계 I&C,28000,3571701,1000,23.8938,-2,3964
09:10:04,403870,HPSP,49350,1357303,669,12.0318,176,40697
09:10:04,090710,휴림로봇,14560,4348174,633,8.3333,-1,17357
09:10:04,047040,대우건설,12830,4273720,548,5.9455,62,53117
09:10:04,091160,KODEX 반도체,102520,510179,523,3.0663,0,42203
09:10:04,476830,알지노믹스,194800,243189,473,4.8439,168,27408
09:10:04,353200,대덕전자,73200,576114,421,8.9286,83,36173
09:10:04,007660,이수페타시스,122700,311316,381,7.3491,83,90073
09:10:04,102110,TIGER 200,87290,398319,347,3.1675,0,73930
09:10:04,494310,KODEX 반도체레버리지,72550,472363,342,5.5657,0,12369
09:10:04,488080,TIGER 반도체TOP10레,45255,700236,316,5.9836,0,14052
09:10:04,088350,한화생명,5120,4728338,242,6.8894,36,44382
09:10:04,001820,삼화콘덴서,63900,361249,230,18.5529,4,6601
09:10:04,000390,삼화페인트,11590,1660722,192,5.3636,34,3126
09:10:04,306620,지아이에스,3530,4232988,149,7.622,-9,1606
09:10:04,006340,대원전선,6000,2577298,154,5.8201,22,4666
09:10:04,001510,SK증권,1804,7936560,143,4.2775,41,8483
09:10:04,148020,RISE 200,87950,162827,143,3.0221,0,32648
09:10:04,028260,삼성물산,292500,48389,141,4.6512,61,497181
09:10:04,376900,로킷헬스케어,113900,122683,139,15.0505,1,18178
09:10:04,130660,한전산업,21950,570951,125,7.0732,14,7205
09:10:04,395270,HANARO Fn K-반도체,35330,347349,122,3.0029,0,16623
09:10:04,393890,더블유씨피,13560,883188,119,8.3067,-11,4586
09:10:04,010120,LS ELECTRIC,793000,11912,94,4.0682,26,238200
09:10:04,445680,큐리옥스바이오시스템,129000,72127,93,18.2401,20,22016
09:10:04,000150,두산,1172000,7765,91,5.5856,27,190601
09:10:04,036930,주성엔지니어링,63000,142956,90,3.1097,3,29283
09:10:04,455850,SOL AI반도체소부장,26565,336844,89,3.5067,0,10731
09:10:04,018880,한온시스템,4240,2111582,89,3.5409,17,43873
09:10:04,032830,삼성생명,233500,36525,85,7.6037,45,470000
09:15:02,122630,KODEX 레버리지,91025,2701277,2458,6.5243,0,62765
09:15:02,069500,KODEX 200,87435,2077234,1816,3.3083,0,183877
09:15:02,032820,우리기술,25250,5981730,1510,4.7718,391,42778
09:15:02,035510,신세계 I&C,27600,4596384,1268,22.1239,-7,3862
09:15:02,403870,HPSP,49700,2278845,1132,12.8263,185,40903
09:15:02,047040,대우건설,13170,7594093,1000,8.7531,142,54821
09:15:02,090710,휴림로봇,14510,6237039,904,7.9613,6,17357
09:15:02,396500,TIGER 반도체TOP10,34140,2214723,756,3.142,0,84231
09:15:02,091160,KODEX 반도체,102685,653296,670,3.2321,0,42257
09:15:02,476830,알지노믹스,199400,318218,634,7.3197,183,27784
09:15:02,353200,대덕전자,72800,745744,542,8.3333,63,36025
09:15:02,007660,이수페타시스,121300,386305,468,6.1242,98,89045
09:15:02,494310,KODEX 반도체레버리지,72870,619469,451,6.0313,0,12428
09:15:02,102110,TIGER 200,87410,490818,429,3.3093,0,74074
09:15:02,488080,TIGER 반도체TOP10레,45450,923541,419,6.4403,0,14117
09:15:02,088350,한화생명,5140,5507332,283,7.3069,40,44599
09:15:02,376900,로킷헬스케어,121400,226839,275,22.6263,-1,18981
09:15:02,000390,삼화페인트,11430,1928010,220,3.9091,26,3101
09:15:02,0091P0,TIGER 코리아원자력,21615,971729,210,3.3469,0,6585
09:15:02,000720,현대건설,166100,119956,199,3.1677,52,184962
09:15:02,028260,삼성물산,294000,65914,193,5.1878,67,498881
09:15:02,006340,대원전선,5900,3121583,184,4.0564,21,4650
09:15:02,209640,와이제이링크,5370,3419093,183,3.2692,6,1525
09:15:02,001510,SK증권,1795,9978734,179,3.7572,44,8483
09:15:02,148020,RISE 200,88115,201910,177,3.2154,0,32698
09:15:02,0098F0,KODEX 원자력SMR,20710,827126,171,3.0861,0,2908
09:15:02,395270,HANARO Fn K-반도체,35375,476882,168,3.1341,0,16642
09:15:02,0082N0,카나프테라퓨틱스,48250,345349,166,5.5799,0,6251
09:15:02,130660,한전산업,22000,714682,157,7.3171,15,7139
09:15:02,495050,RISE 코리아밸류업,25855,611712,158,3.1518,0,8566
09:15:02,393890,더블유씨피,13320,1112234,148,6.3898,-13,4576
09:15:02,487240,KODEX AI전력핵심설비,32355,417089,134,3.0906,0,18172
09:15:02,018880,한온시스템,4240,3107525,131,3.5409,17,43616
09:15:02,067310,하나마이크론,33150,385852,127,6.08,46,22021
09:15:02,445680,큐리옥스바이오시스템,128900,97603,125,18.1485,32,22033
09:15:02,032830,삼성생명,236000,53001,125,8.7558,64,472000
09:15:02,000150,두산,1173000,10338,121,5.6757,26,190278
09:15:02,455850,SOL AI반도체소부장,26605,451857,120,3.6626,0,10747
09:15:02,010120,LS ELECTRIC,794000,14850,117,4.1995,34,238500
09:20:01,122630,KODEX 레버리지,90565,3219786,2915,5.986,0,62527
09:20:01,069500,KODEX 200,87190,2556364,2228,3.0188,0,183457
09:20:01,032820,우리기술,25500,7412815,1890,5.8091,504,43117
09:20:01,403870,HPSP,48850,3180642,1553,10.8967,197,40245
09:20:01,035510,신세계 I&C,28200,5612588,1582,24.7788,-17,3943
09:20:01,047040,대우건설,13200,10594717,1398,9.0008,160,54987
09:20:01,090710,휴림로봇,14980,9276057,1389,11.4583,136,18050
09:20:01,091160,KODEX 반도체,102490,865622,887,3.0361,0,42175
09:20:01,476830,알지노믹스,192900,386045,744,3.8213,195,26823
09:20:01,353200,대덕전자,71500,880554,629,6.3988,46,35432
09:20:01,494310,KODEX 반도체레버리지,72550,818561,593,5.5657,0,12363
09:20:01,007660,이수페타시스,121300,434236,526,6.1242,112,89192
09:20:01,488080,TIGER 반도체TOP10레,45230,1126309,509,5.9251,0,14038
09:20:01,102110,TIGER 200,87190,542922,473,3.0493,0,73825
09:20:01,001820,삼화콘덴서,63300,609646,385,17.4397,4,6549
09:20:01,376900,로킷헬스케어,117000,302420,353,18.1818,-34,18745
09:20:01,088350,한화생명,5140,5980305,307,7.3069,42,44642
09:20:01,001510,SK증권,1854,16237000,301,7.1676,105,8752
09:20:01,0091P0,TIGER 코리아원자력,21650,1219716,264,3.5142,0,6599
09:20:01,209640,와이제이링크,5450,4351138,237,4.8077,10,1553
09:20:01,028260,삼성물산,293500,77549,227,5.0089,69,498881
09:20:01,067310,하나마이크론,33100,616465,204,5.92,66,21955
09:20:01,006340,대원전선,5960,3362010,200,5.1146,24,4650
09:20:01,393890,더블유씨피,13840,1458689,201,10.5431,-18,4681
09:20:01,475580,에이럭스,13680,1470813,201,24.5902,0,1846
09:20:01,0098F0,KODEX 원자력SMR,20705,920324,190,3.0612,0,2908
09:20:01,306620,지아이에스,3515,5179125,182,7.1646,-11,1599
09:20:01,018880,한온시스템,4275,4228812,180,4.3956,31,43770
09:20:01,089030,테크윙,62800,285187,179,3.1199,23,23196
09:20:01,000150,두산,1177000,15090,177,6.036,31,189468
09:20:01,130660,한전산업,21750,764980,166,6.0976,15,7123
09:20:01,445680,큐리옥스바이오시스템,126500,131217,165,15.9487,44,21742
09:20:01,487240,KODEX AI전력핵심설비,32385,504886,163,3.1862,0,18195
09:20:01,066570,LG전자,118900,138161,164,3.8428,52,193509
09:20:01,032830,삼성생명,237500,66020,156,9.447,68,474000
09:20:01,455850,SOL AI반도체소부장,26600,575538,153,3.6431,0,10731
09:20:01,395160,KODEX AI반도체,28260,539008,152,3.214,0,22782
09:20:01,046120,오르비텍,10000,1535310,153,6.2699,32,3303
09:20:01,010120,LS ELECTRIC,796000,18181,144,4.4619,45,238800
09:25:01,122630,KODEX 레버리지,90845,3638662,3305,6.3136,0,62638
09:25:01,032820,우리기술,26150,10247299,2679,8.5062,726,44173
09:25:01,069500,KODEX 200,87305,2759248,2408,3.1547,0,183636
09:25:01,403870,HPSP,49450,3660021,1809,12.2588,213,40697
09:25:01,090710,휴림로봇,14700,11979808,1761,9.375,158,17560
09:25:01,047040,대우건설,13420,13228771,1775,10.8175,216,55735
09:25:01,035510,신세계 I&C,27800,5965012,1658,23.0088,-18,3887
09:25:01,396500,TIGER 반도체TOP10,34120,3128700,1067,3.0816,0,84120
09:25:01,091160,KODEX 반도체,102650,945332,970,3.1969,0,42243
09:25:01,476830,알지노믹스,198900,446710,888,7.0506,216,27714
09:25:01,353200,대덕전자,72100,948182,683,7.2917,40,35679
09:25:01,494310,KODEX 반도체레버리지,72790,930485,677,5.9149,0,12409
09:25:01,102110,TIGER 200,87320,686527,599,3.2029,0,73935
09:25:01,488080,TIGER 반도체TOP10레,45355,1275807,578,6.2178,0,14087
09:25:01,007660,이수페타시스,120900,463328,560,5.7743,118,88825
09:25:01,322000,HD현대에너지솔루션,132500,382313,506,5.1587,-8,14784
09:25:01,001820,삼화콘덴서,64200,711709,456,19.1095,1,6663
09:25:01,376900,로킷헬스케어,122700,349005,428,23.9394,-21,19186
09:25:01,001510,SK증권,1828,19595890,358,5.6647,96,8629
09:25:01,042370,비츠로테크,12530,2740203,343,15.8041,-14,3272
09:25:01,088350,한화생명,5180,6417179,332,8.142,45,44903
09:25:01,0091P0,TIGER 코리아원자력,21805,1431116,312,4.2553,0,6644
09:25:01,000720,현대건설,166400,180159,299,3.354,69,185073
09:25:01,148020,RISE 200,88045,282669,248,3.1334,0,32659
09:25:01,475580,에이럭스,13340,1882807,251,21.4936,3,1834
09:25:01,067310,하나마이크론,33000,709474,234,5.6,64,21921
09:25:01,393890,더블유씨피,13860,1677052,232,10.7029,-27,4681
09:25:01,395270,HANARO Fn K-반도체,35400,617091,218,3.207,0,16639
09:25:01,006340,대원전선,5970,3598969,214,5.291,27,4681
09:25:01,0098F0,KODEX 원자력SMR,20820,1046875,217,3.6336,0,2927
09:25:01,000150,두산,1174000,17453,204,5.7658,31,189954
09:25:01,066570,LG전자,119000,168586,200,3.9301,55,193509
09:25:01,010120,LS ELECTRIC,805000,24914,200,5.643,77,241500
09:25:01,445680,큐리옥스바이오시스템,126900,155349,197,16.3153,46,21520
09:25:01,018880,한온시스템,4250,4649858,197,3.7851,28,43616
09:25:01,306620,지아이에스,3530,5388806,190,7.622,-11,1616
09:25:01,487240,KODEX AI전력핵심설비,32545,600070,195,3.696,0,18327
09:25:01,032830,삼성생명,238000,81393,193,9.6774,70,475000
09:25:01,046120,오르비텍,9880,1911900,188,4.9947,26,3253
09:25:01,130660,한전산업,21850,812598,177,6.5854,14,7107
09:25:01,395160,KODEX AI반도체,28280,621706,175,3.2871,0,22818
09:25:01,455850,SOL AI반도체소부장,26600,661199,175,3.6431,0,10725
09:25:01,495050,RISE 코리아밸류업,25840,669645,173,3.092,0,8551
09:30:02,122630,KODEX 레버리지,90565,3946814,3574,5.986,0,62469
09:30:02,032820,우리기술,26250,12140836,3186,8.9212,742,44385
09:30:02,069500,KODEX 200,87175,2936940,2560,3.0011,0,0
09:30:02,047040,대우건설,13540,16390552,2219,11.8084,256,56275
09:30:02,090710,휴림로봇,15000,13901059,2085,11.6071,179,17883
09:30:02,403870,HPSP,49300,3968758,1956,11.9183,227,40739
09:30:02,035510,신세계 I&C,27250,6359636,1733,20.5752,-17,3810
09:30:02,476830,알지노믹스,198800,493980,982,6.9968,240,27840
09:30:02,353200,대덕전자,72800,1108377,806,8.3333,62,36074
09:30:02,494310,KODEX 반도체레버리지,72455,1044835,757,5.4274,0,12366
09:30:02,102110,TIGER 200,87180,777076,677,3.0375,0,73871
09:30:02,488080,TIGER 반도체TOP10레,45175,1338002,604,5.7963,0,14041
09:30:02,007660,이수페타시스,121200,495030,599,6.0367,119,88899
09:30:02,322000,HD현대에너지솔루션,130800,451795,590,3.8095,-19,14717
09:30:02,001820,삼화콘덴서,62900,776861,488,16.6976,2,6538
09:30:02,376900,로킷헬스케어,121900,398253,485,23.1313,-39,19060
09:30:02,001510,SK증권,1799,21510229,386,3.9884,91,8507
09:30:02,088350,한화생명,5200,6871649,357,8.5595,48,45077
09:30:02,000720,현대건설,166300,213471,355,3.2919,98,185964
09:30:02,0091P0,TIGER 코리아원자력,21845,1630210,356,4.4466,0,6664
09:30:02,006340,대원전선,6130,5088185,311,8.1129,34,4791
09:30:02,209640,와이제이링크,5400,5306910,286,3.8462,12,1527
09:30:02,475580,에이럭스,13260,2119562,281,20.765,4,1801
09:30:02,487240,KODEX AI전력핵심설비,32760,841146,275,4.3811,0,18369
09:30:02,010120,LS ELECTRIC,805000,31531,253,5.643,77,240600
09:30:02,067310,하나마이크론,32900,762464,250,5.28,60,21888
09:30:02,298040,효성중공업,2669000,9499,253,4.8311,79,247380
09:30:02,393890,더블유씨피,13800,1835803,253,10.2236,-23,4687
09:30:02,032830,삼성생명,240000,103946,249,10.5991,90,480000
09:30:02,0098F0,KODEX 원자력SMR,20840,1157713,241,3.7332,0,2932
09:30:02,000150,두산,1177000,19322,227,6.036,29,191087
09:30:02,046120,오르비텍,10090,2255088,227,7.2264,30,3316
09:30:02,066570,LG전자,118800,188551,223,3.7555,62,193020
09:30:02,089030,테크윙,62800,342096,214,3.1199,37,23344
09:30:02,445680,큐리옥스바이오시스템,126700,167242,211,16.132,52,21571
09:30:02,267260,HD현대일렉트릭,968000,21659,209,3.9742,38,348215
09:30:02,018880,한온시스템,4260,4834984,205,4.0293,28,43514
09:30:02,306620,지아이에스,3495,5530626,193,6.5549,-11,1593
09:30:02,395160,KODEX AI반도체,28215,692616,195,3.0497,0,22794
09:30:02,434730,HANARO 원자력iSelect,70240,275564,193,3.8976,0,8435
09:30:02,455850,SOL AI반도체소부장,26535,712987,189,3.3898,0,10721
09:30:02,130660,한전산업,21800,847640,184,6.3415,14,7107
09:35:03,122630,KODEX 레버리지,91340,4496989,4107,6.8929,0,63003
09:35:03,032820,우리기술,26000,14286116,3714,7.8838,842,44047
09:35:03,069500,KODEX 200,87560,3344252,2928,3.456,0,184225
09:35:03,047040,대우건설,13800,20529623,2833,13.9554,241,57356
09:35:03,090710,휴림로봇,14580,15660769,2283,8.4821,102,17465
09:35:03,403870,HPSP,48850,4229555,2066,10.8967,206,39957
09:35:03,035510,신세계 I&C,26900,6725630,1809,19.0265,-21,3761
09:35:03,396500,TIGER 반도체TOP10,34100,3612795,1231,3.0211,0,84132
09:35:03,476830,알지노믹스,201000,616530,1239,8.1808,320,28007
09:35:03,091160,KODEX 반도체,102620,1096167,1124,3.1668,0,42232
09:35:03,353200,대덕전자,73300,1172040,859,9.0774,70,36420
09:35:03,102110,TIGER 200,87585,949603,831,3.5161,0,74189
09:35:03,494310,KODEX 반도체레버리지,72765,1103327,802,5.8785,0,12418
09:35:03,488080,TIGER 반도체TOP10레,45355,1473125,668,6.2178,0,14090
09:35:03,007660,이수페타시스,120500,520403,627,5.4243,127,88532
09:35:03,376900,로킷헬스케어,122500,443664,543,23.7374,-25,19233
09:35:03,006340,대원전선,6350,7261705,461,11.9929,42,4971
09:35:03,0091P0,TIGER 코리아원자력,21845,2028006,443,4.4466,0,6656
09:35:03,001510,SK증권,1834,23516477,431,6.0116,105,8663
09:35:03,000720,현대건설,166900,256954,428,3.6646,106,186075
09:35:03,088350,한화생명,5160,7426689,383,7.7244,45,44816
09:35:03,498400,KODEX 200타겟위클리,18100,2057211,372,3.1339,0,37516
09:35:03,209640,와이제이링크,5570,6568299,365,7.1154,14,1579
09:35:03,475580,에이럭스,12880,2385002,307,17.3042,6,1758
09:35:03,487240,KODEX AI전력핵심설비,32730,959960,314,4.2855,0,18389
09:35:03,032830,삼성생명,241500,123954,299,11.2903,86,485000
09:35:03,148020,RISE 200,88295,323539,285,3.4263,0,32765
09:35:03,010120,LS ELECTRIC,803000,34808,279,5.3806,85,240600
09:35:03,393890,더블유씨피,14000,2041627,285,11.8211,-27,4745
09:35:03,298040,효성중공업,2663000,10473,278,4.5954,82,248313
09:35:03,0098F0,KODEX 원자력SMR,20870,1291170,269,3.8825,0,2933
09:35:03,067310,하나마이크론,32800,791082,259,4.96,63,21921
09:35:03,000150,두산,1179000,21373,251,6.2162,29,190925
09:35:03,469150,ACE AI반도체TOP3+,48100,515836,248,3.0972,0,5460
09:35:03,395270,HANARO Fn K-반도체,35430,701521,248,3.2945,0,16679
09:35:03,046120,오르비텍,9930,2485453,246,5.526,23,3263
09:35:03,066570,LG전자,118500,205872,243,3.4934,69,193020
09:35:03,445680,큐리옥스바이오시스템,127100,178396,226,16.4986,62,21845
09:35:03,267260,HD현대일렉트릭,967000,23571,227,3.8668,35,348576
09:35:03,018880,한온시스템,4225,5226007,220,3.1746,32,43308
09:35:03,395160,KODEX AI반도체,28255,760298,214,3.1958,0,22814
09:35:03,001440,대한전선,30550,697748,213,3.3841,34,57053
09:40:03,122630,KODEX 레버리지,91725,4996323,4582,7.3435,0,63269
09:40:03,032820,우리기술,25750,15893908,4092,6.8465,811,43539
09:40:03,047040,대우건설,14160,25355747,3590,16.9282,247,58811
09:40:03,069500,KODEX 200,87745,3627607,3183,3.6746,0,184677
09:40:03,090710,휴림로봇,14680,16415035,2409,9.2262,95,17560
09:40:03,403870,HPSP,48950,4513019,2209,11.1237,215,40286
09:40:03,035510,신세계 I&C,26550,6940624,1842,17.4779,-24,3719
09:40:03,396500,TIGER 반도체TOP10,34185,3944932,1348,3.2779,0,84354
09:40:03,476830,알지노믹스,202000,665531,1344,8.7191,326,28146
09:40:03,091160,KODEX 반도체,102800,1207733,1241,3.3477,0,42325
09:40:03,353200,대덕전자,73100,1328466,971,8.7798,74,36272
09:40:03,102110,TIGER 200,87740,1055557,926,3.6993,0,74354
09:40:03,494310,KODEX 반도체레버리지,73085,1224161,894,6.3441,0,12475
09:40:03,488080,TIGER 반도체TOP10레,45580,1577369,718,6.7447,0,14162
09:40:03,007660,이수페타시스,120200,556280,668,5.1619,135,88385
09:40:03,376900,로킷헬스케어,118900,474612,564,20.101,-31,18729
09:40:03,006340,대원전선,6270,9120197,571,10.582,19,4917
09:40:03,000720,현대건설,168500,321233,541,4.6584,141,187523
09:40:03,0091P0,TIGER 코리아원자력,21965,2319401,509,5.0203,0,6688
09:40:03,001510,SK증권,1829,24502249,448,5.7225,102,8648
09:40:03,088350,한화생명,5220,7873769,411,8.977,54,45250
09:40:03,498400,KODEX 200타겟위클리,18135,2255345,409,3.3333,0,37568
09:40:03,209640,와이제이링크,5430,7297938,396,4.4231,16,1567
09:40:03,487240,KODEX AI전력핵심설비,32765,1053575,345,4.397,0,18417
09:40:03,475580,에이럭스,13100,2526904,331,19.3078,6,1786
09:40:03,032830,삼성생명,243500,137313,334,12.212,81,489000
09:40:03,417200,LS머트리얼즈,22850,1419691,324,3.8636,-25,15425
09:40:03,298040,효성중공업,2678000,11984,320,5.1846,98,249618
09:40:03,148020,RISE 200,88425,347823,307,3.5785,0,32828
09:40:03,010120,LS ELECTRIC,801000,37910,303,5.1181,86,240300
09:40:03,393890,더블유씨피,14130,2190870,309,12.8594,-27,4779
09:40:03,0098F0,KODEX 원자력SMR,20975,1400314,293,4.4052,0,2947
09:40:03,067310,하나마이크론,33100,846120,280,5.92,69,21955
09:40:03,395270,HANARO Fn K-반도체,35435,769050,272,3.309,0,16672
09:40:03,000150,두산,1182000,22633,267,6.4865,32,191411
09:40:03,066570,LG전자,118600,224097,265,3.5808,80,193183
09:40:03,046120,오르비텍,9910,2621089,259,5.3135,24,3250
09:40:03,469150,ACE AI반도체TOP3+,48205,537802,259,3.3223,0,5473
09:40:03,267260,HD현대일렉트릭,968000,25600,247,3.9742,31,349297
09:40:03,445680,큐리옥스바이오시스템,128600,193445,248,17.8735,69,22033
09:40:03,001440,대한전선,30600,790271,241,3.5533,40,57053
09:40:03,018880,한온시스템,4235,5526215,234,3.4188,35,43514
09:40:03,395160,KODEX AI반도체,28305,811939,229,3.3784,0,22850
09:45:00,122630,KODEX 레버리지,91930,5400677,4964,7.5834,0,63372
09:45:00,032820,우리기술,25800,16741102,4319,7.0539,845,43624
09:45:00,047040,대우건설,14000,29015167,4062,15.6069,199,58146
09:45:00,069500,KODEX 200,87840,3936748,3458,3.7868,0,184771
09:45:00,090710,휴림로봇,14910,17485290,2607,10.9375,133,17799
09:45:00,403870,HPSP,48550,4704521,2284,10.2157,218,39957
09:45:00,035510,신세계 I&C,26550,7227971,1919,17.4779,-19,3712
09:45:00,396500,TIGER 반도체TOP10,34165,4258788,1455,3.2175,0,84268
09:45:00,476830,알지노믹스,207500,734509,1524,11.6792,325,28634
09:45:00,091160,KODEX 반도체,102700,1266736,1300,3.2472,0,42240
09:45:00,102110,TIGER 200,87825,1213872,1066,3.7998,0,74362
09:45:00,353200,대덕전자,72900,1379889,1005,8.4821,70,36272
09:45:00,494310,KODEX 반도체레버리지,72915,1287983,939,6.0968,0,12430
09:45:00,488080,TIGER 반도체TOP10레,45480,1711026,778,6.5105,0,14129
09:45:00,007660,이수페타시스,121100,578948,701,5.9493,153,89339
09:45:00,322000,HD현대에너지솔루션,131000,520913,682,3.9683,-14,14683
09:45:00,006340,대원전선,6400,10705399,685,12.8748,38,5019
09:45:00,376900,로킷헬스케어,118400,504225,597,19.596,-25,18587
09:45:00,000720,현대건설,167200,354172,592,3.8509,139,186187
09:45:00,0091P0,TIGER 코리아원자력,21875,2539409,555,4.59,0,6659
09:45:00,001510,SK증권,1859,28734540,534,7.4566,127,8837
09:45:00,498400,KODEX 200타겟위클리,18145,2419389,438,3.3903,0,37599
09:45:00,209640,와이제이링크,5510,7944130,437,5.9615,13,1573
09:45:00,088350,한화생명,5190,8234186,427,8.3507,59,45164
09:45:00,199820,제일일렉트릭,12190,3155863,384,13.7127,-8,2760
09:45:00,487240,KODEX AI전력핵심설비,32890,1160959,381,4.7953,0,18507
09:45:00,032830,삼성생명,243500,156733,381,12.212,75,485000
09:45:00,298040,효성중공업,2684000,13432,360,5.4203,102,250271
09:45:00,475580,에이럭스,12930,2672584,345,17.7596,7,1749
09:45:00,148020,RISE 200,88555,377562,334,3.7308,0,32871
09:45:00,393890,더블유씨피,13930,2369784,330,11.262,-33,4745
09:45:00,010120,LS ELECTRIC,803000,40241,323,5.3806,92,241200
09:45:00,0098F0,KODEX 원자력SMR,20870,1498742,312,3.8825,0,2932
09:45:00,000150,두산,1186500,25268,299,6.8919,50,192221
09:45:00,001440,대한전선,30800,966994,297,4.2301,67,57519
09:45:00,067310,하나마이크론,33050,868540,287,5.76,71,21955
09:45:00,469150,ACE AI반도체TOP3+,48205,584433,281,3.3223,0,5471
09:45:00,395270,HANARO Fn K-반도체,35430,795195,281,3.2945,0,16670
09:45:00,267260,HD현대일렉트릭,968000,29109,281,3.9742,31,348936
09:45:00,066570,LG전자,118500,235410,278,3.4934,81,193020
09:45:00,046120,오르비텍,9860,2714480,267,4.7821,24,3244
09:45:00,445680,큐리옥스바이오시스템,128700,202232,260,17.9652,76,22085
09:45:00,395160,KODEX AI반도체,28295,894174,253,3.3419,0,22846
09:45:00,495050,RISE 코리아밸류업,25960,967638,251,3.5707,0,8593
09:45:00,010950,S-Oil,109700,223064,244,3.0047,53,123616
09:50:03,122630,KODEX 레버리지,92250,5828006,5376,7.9579,0,63589
09:50:03,032820,우리기술,25900,17145743,4440,7.4689,857,43751
09:50:03,047040,대우건설,14290,32475736,4640,18.0017,242,59309
09:50:03,069500,KODEX 200,88000,4447746,3914,3.9759,0,185045
09:50:03,090710,휴림로봇,14720,18086463,2662,9.5238,112,17584
09:50:03,403870,HPSP,49150,4885156,2401,11.5778,240,40574
09:50:03,035510,신세계 I&C,26250,7351189,1929,16.1504,-22,3677
09:50:03,476830,알지노믹스,202000,788604,1592,8.7191,309,28216
