09:10:02,115440,우리넷,11940,1858001,221,20.61,-17,1289
09:10:02,352820,하이브,308000,65665,202,5.12,42,132649
09:10:02,066970,엘앤에프,132300,152308,201,6.32,21,53588
09:10:02,322000,HD현대에너지솔루션,130800,152777,199,5.79,40,14728
09:10:02,267260,HD현대일렉트릭,971000,18880,183,4.86,85,349657
09:10:02,138080,오이솔루션,38050,442054,168,12.02,16,4671
09:10:02,011070,LG이노텍,310500,54594,169,6.34,81,73486
09:10:02,0117V0,TIGER 코리아AI전력기,18320,791670,145,4.54,0,6176
09:10:02,034220,LG디스플레이,11960,1087637,130,4.72,87,59950
09:10:02,353200,대덕전자,82500,160499,132,6.31,11,40769
09:10:02,092220,KEC,1864,5662234,105,4.19,15,3742
09:10:02,017900,광전자,2800,3938270,110,4.59,-3,1585
09:10:02,462330,KODEX 2차전지산업레,1648,6458614,106,3.83,0,7266
09:10:02,067310,하나마이크론,34475,296127,102,5.97,6,22984
09:10:02,395270,HANARO Fn K-반도체,35565,269297,95,3.13,0,17653
09:10:02,411060,ACE KRX금현물,30665,310815,95,3.95,0,47378
09:10:02,102970,KODEX 증권,26295,361643,95,3.83,0,10024
09:10:02,131030,옵투스제약,16120,568900,91,14.32,-5,2861
09:15:01,000660,SK하이닉스,1027000,579056,5946,4.16,192,7319453
09:15:01,005930,삼성전자,196000,2959715,5801,3.32,906,11602490
09:15:01,122630,KODEX 레버리지,87465,3496405,3058,6.33,0,53909
09:15:01,069500,KODEX 200,86135,1439837,1240,3.2,0,180968
09:15:01,005380,현대차,512000,209506,1072,4.07,203,1048360
09:15:01,233740,KODEX 코스닥150레버,16885,5629498,950,3.94,0,43963
09:15:01,263750,펄어비스,46600,1637929,763,14.74,205,30004
09:15:01,010170,대한광통신,8830,8599363,759,6.18,-3,13621
09:15:01,005935,삼성전자우,138700,482442,669,3.43,0,1131757
09:15:01,091160,KODEX 반도체,103380,622878,643,3.27,0,41565
09:15:01,489790,한화비전,91900,617894,567,10.96,-18,46500
09:15:01,050890,쏠리드,14380,3950792,568,8.78,13,8804
09:15:01,009150,삼성전기,456500,113733,519,4.35,57,340603
09:15:01,494310,KODEX 반도체레버리지,73090,695619,508,6.45,0,12504
09:15:01,069540,빛과전자,3025,14671472,443,16.6,-17,2967
09:15:01,487240,KODEX AI전력핵심설비,34175,1207155,412,5.15,0,19181
09:15:01,488080,TIGER 반도체TOP10레,45075,854223,385,5.51,0,14073
09:15:01,102110,TIGER 200,86100,441514,380,3.13,0,75828
09:15:01,402340,SK스퀘어,629000,60078,377,5.71,24,830828
09:15:01,115440,우리넷,12300,2948504,362,26.67,-24,1354
09:15:01,003000,부광약품,7850,3891885,305,10.55,-8,7755
09:15:01,010120,LS ELECTRIC,878000,34201,300,8.24,66,264000
09:15:01,066970,엘앤에프,133500,221349,295,6.72,36,53789
09:15:01,352820,하이브,308000,88266,271,4.95,38,132434
09:15:01,298040,효성중공업,2819000,9425,265,4.44,149,263045
09:15:01,322000,HD현대에너지솔루션,128800,186683,240,3.62,45,14426
09:15:01,000270,기아,162700,148026,240,3.04,16,635202
09:15:01,267260,HD현대일렉트릭,972000,22848,222,4.97,96,350018
09:15:01,495050,RISE 코리아밸류업,25675,868056,222,3.22,0,8282
09:15:01,138080,오이솔루션,39200,548016,214,15.98,20,4836
09:15:01,353200,대덕전자,83400,252810,210,7.47,14,41214
09:15:01,011070,LG이노텍,311000,65735,204,6.34,92,73486
09:15:01,006800,미래에셋증권,64100,314284,201,4.58,21,354847
09:15:01,055550,신한지주,93600,196617,184,3.78,61,443327
09:15:01,017900,광전자,2945,6509919,191,12.24,-8,1701
09:15:01,348370,엔켐,35400,510165,180,16.86,-9,7669
09:15:01,0117V0,TIGER 코리아AI전력기,18355,895185,164,4.68,0,6185
09:15:01,148020,RISE 200,86800,188410,163,2.98,0,31790
09:15:01,330860,네패스아크,29700,505908,150,11.98,-4,3588
09:15:01,034220,LG디스플레이,11920,1221043,145,4.19,86,59650
09:15:01,067310,하나마이크론,34650,403276,139,6.28,6,23051
09:15:01,000150,두산,1242000,11088,137,7.38,31,200156
09:15:01,462330,KODEX 2차전지산업레,1656,8063329,133,3.7,0,7257
09:15:01,102970,KODEX 증권,26450,499406,132,4.19,0,10058
09:15:01,411060,ACE KRX금현물,30675,403359,123,3.84,0,47331
09:15:01,131030,옵투스제약,16510,752136,124,17.21,-1,2933
09:20:03,000660,SK하이닉스,1020000,687331,7010,3.35,439,7262437
09:20:03,122630,KODEX 레버리지,86660,4114331,3565,5.33,0,53401
09:20:03,010170,대한광통신,8940,10489278,937,8.36,3,13900
09:20:03,050890,쏠리드,14580,6328973,922,9.46,-5,8858
09:20:03,263750,펄어비스,46350,1819558,843,14.25,215,29875
09:20:03,489790,한화비전,92100,734122,676,11.08,-10,46550
09:20:03,494310,KODEX 반도체레버리지,72415,842573,610,5.66,0,12411
09:20:03,069540,빛과전자,3060,16096509,492,16.6,-19,2967
09:20:03,487240,KODEX AI전력핵심설비,33905,1323980,448,4.44,0,19052
09:20:03,115440,우리넷,12510,3755654,469,27.47,-30,1362
09:20:03,488080,TIGER 반도체TOP10레,44540,980773,436,4.64,0,13957
09:20:03,402340,SK스퀘어,621000,69985,434,4.54,34,821582
09:20:03,066970,엘앤에프,135800,291278,395,8.24,80,54555
09:20:03,010120,LS ELECTRIC,870000,38525,335,7.5,68,262200
09:20:03,003000,부광약품,7800,4191653,326,9.42,-10,7676
09:20:03,450080,에코프로머티,70300,442670,311,3.53,52,49673
09:20:03,352820,하이브,307500,98101,301,5.29,53,132864
09:20:03,298040,효성중공업,2814000,10361,291,4.29,154,262673
