Time,Code,Name,Price,Volume,Trade_Amt(100M),Rate(%),PG_Amt(100M),Market_Cap(100M)
09:20:01,178920,PI첨단소재,26825,744380,199,20.36,-24,7900
09:20:01,226950,올릭스,198100,91131,180,5.97,21,40358
09:20:01,462900,KoAct 바이오헬스케어,25030,692597,173,3.88,0,6502
09:20:01,264450,유비쿼스,17420,934542,162,5.96,-31,2556
09:20:01,486990,노타,47050,358957,168,11.22,2,10054
09:20:01,141080,리가켐바이오,222500,74025,164,4.22,-69,81458
09:20:01,082740,한화엔진,52200,276713,144,7.08,50,43559
09:20:01,215600,신라젠,4285,3260186,139,9.0,1,5940
09:25:02,100790,미래에셋벤처투자,28850,6117257,1764,6.85,-98,15326
09:25:02,038110,에코플라스틱,4375,23588156,1031,25.18,-9,1801
09:25:02,115440,우리넷,14050,5942101,834,9.71,0,1524
09:25:02,322000,HD현대에너지솔루션,134100,609770,817,5.76,43,15019
09:25:02,950160,코오롱티슈진,116500,479395,558,13.78,0,96910
09:25:02,298380,에이비엘바이오,186900,280260,523,8.3,69,104473
09:25:02,014970,삼륭물산,11500,3541085,407,16.46,-8,1733
09:25:02,062040,산일전기,175300,215776,378,5.67,86,53515
09:25:02,042660,한화오션,129800,256605,333,4.17,-64,398031
09:25:02,178920,PI첨단소재,27050,856330,231,20.81,-25,7929
09:25:02,486990,노타,46450,476948,221,9.45,2,9894
09:25:02,226950,올릭스,200500,111099,222,7.14,42,40804
09:25:02,051980,중앙첨단소재,1908,11117692,212,12.35,-38,2122
09:25:02,462900,KoAct 바이오헬스케어,25040,814929,204,3.94,0,6506
09:25:02,082740,한화엔진,53000,365978,193,8.72,82,44227
09:25:02,017960,한국카본,44500,377680,168,5.85,-7,22995
09:25:02,071970,HD현대마린엔진,83300,198077,164,7.61,-15,28291
09:30:02,100790,미래에셋벤처투자,29650,7451943,2209,10.0,-120,15778
09:30:02,252670,KODEX 200선물인버스2,266,669283000,1780,3.5,0,12754
09:30:02,038110,에코플라스틱,4370,26659546,1165,25.18,-13,1801
09:30:02,115440,우리넷,14200,6343937,900,10.33,-8,1533
09:30:02,322000,HD현대에너지솔루션,133500,647035,863,5.21,40,14941
09:30:02,950160,코오롱티슈진,115600,551404,637,12.71,0,95995
09:30:02,298380,에이비엘바이오,187200,314094,587,8.82,81,104976
09:30:02,014970,삼륭물산,11770,4308706,507,19.21,-8,1774
09:30:02,003280,흥아해운,3485,13257942,462,4.02,-4,8391
09:30:02,062040,산일전기,176600,243981,430,6.51,101,53943
09:30:02,486990,노타,47250,588586,278,11.69,1,10097
09:30:02,226950,올릭스,200000,130424,260,7.14,51,40804
09:30:02,178920,PI첨단소재,26200,930713,243,17.67,-25,7723
09:30:02,060280,큐렉소,16960,1382968,234,12.47,-35,6932
09:30:02,051980,중앙첨단소재,1941,11732214,227,14.71,-38,2166
09:30:02,082740,한화엔진,52200,413404,215,7.08,77,43559
09:30:02,462900,KoAct 바이오헬스케어,25070,855167,214,4.02,0,6511
09:30:02,017960,한국카본,43600,407568,177,4.3,-7,22658
09:35:01,100790,미래에셋벤처투자,30350,9225343,2799,12.22,-161,16097
09:35:01,252670,KODEX 200선물인버스2,265,704318515,1866,3.11,0,12706
09:35:01,038110,에코플라스틱,4340,29194658,1267,24.32,-13,1789
09:35:01,115440,우리넷,14030,6556173,919,8.94,-11,1513
09:35:01,322000,HD현대에너지솔루션,133200,679283,904,4.81,34,14885
09:35:01,000250,삼천당제약,1153000,75942,875,3.59,-176,270934
09:35:01,950160,코오롱티슈진,116700,633189,738,13.69,0,96827
09:35:01,298380,에이비엘바이오,187300,330485,618,8.65,86,104809
09:35:01,014970,삼륭물산,11860,4917956,583,20.83,-5,1798
09:35:01,062040,산일전기,176200,261097,460,6.27,100,53821
09:35:01,060280,큐렉소,17260,2061041,355,14.73,-54,7072
09:35:01,486990,노타,47350,690370,326,11.69,-4,10097
09:35:01,226950,올릭스,202000,144536,291,7.41,58,40906
09:35:01,178920,PI첨단소재,25900,984199,254,16.55,-25,7650
09:35:01,051980,중앙첨단소재,1943,13137148,255,14.06,-32,2154
09:35:01,272550,삼양패키징,16520,1628658,269,14.94,3,2470
09:35:01,476830,알지노믹스,232000,109115,253,5.92,-13,32396
09:35:01,082740,한화엔진,51800,439703,227,6.05,76,43142
09:35:01,462900,KoAct 바이오헬스케어,25120,902720,226,4.1,0,6516
09:40:02,100790,미래에셋벤처투자,30250,10833698,3277,12.04,-181,16070
09:40:02,252670,KODEX 200선물인버스2,266,746342858,1985,3.5,0,12754
09:40:02,038110,에코플라스틱,4340,30921132,1341,24.18,-9,1787
09:40:02,027360,아주IB투자,8810,14799639,1303,3.4,7,10673
09:40:02,115440,우리넷,13970,6685374,933,8.55,-10,1508
09:40:02,000250,삼천당제약,1152000,78009,898,3.41,-173,270465
09:40:02,950160,코오롱티슈진,115600,667133,771,13.29,0,96494
09:40:02,298380,에이비엘바이오,188100,351124,660,8.88,98,105032
09:40:02,014970,삼륭물산,11830,5327877,630,19.72,-8,1782
09:40:02,062040,산일전기,175400,273251,479,5.79,103,53576
09:40:02,060280,큐렉소,16930,2354663,398,12.87,-62,6957
09:40:02,272550,삼양패키징,17100,2246743,384,19.14,6,2560
09:40:02,486990,노타,46600,750860,349,10.04,-4,9947
09:40:02,226950,올릭스,201500,152294,306,7.41,66,40906
09:40:02,476830,알지노믹스,232000,127550,295,5.24,-25,32187
09:40:02,178920,PI첨단소재,26250,1039462,272,17.45,-27,7709
09:40:02,051980,중앙첨단소재,1915,13708699,262,12.41,-36,2123
09:40:02,462900,KoAct 바이오헬스케어,25150,980590,246,4.33,0,6530
09:40:02,082740,한화엔진,51100,466931,238,4.62,73,42558
09:40:02,071970,HD현대마린엔진,80800,273997,221,4.39,28,27442
09:45:06,100790,미래에셋벤처투자,29350,11967704,3512,8.89,-173,15619
09:45:06,252670,KODEX 200선물인버스2,267,794365062,2120,3.89,0,12802
09:45:06,027360,아주IB투자,8860,17030516,1508,4.46,-11,10782
09:45:06,038110,에코플라스틱,4365,32324685,1410,25.04,-9,1799
09:45:06,115440,우리넷,13640,7015853,956,6.22,0,1476
09:45:06,000250,삼천당제약,1163000,82463,959,4.22,-170,272576
09:45:06,950160,코오롱티슈진,119700,793671,950,16.81,0,99491
09:45:06,298380,에이비엘바이오,188400,389703,734,9.29,106,105424
09:45:06,014970,삼륭물산,11670,5571369,650,18.7,-9,1767
09:45:06,062040,산일전기,174600,283714,495,5.31,106,53332
09:45:06,272550,삼양패키징,17130,2900409,496,20.27,1,2584
09:45:06,486990,노타,46100,821436,378,8.74,-6,9830
09:45:06,226950,올릭스,203000,170003,345,8.21,82,41210
09:45:06,476830,알지노믹스,232750,144525,336,5.92,-35,32396
09:45:06,178920,PI첨단소재,25950,1078942,279,16.11,-26,7621
09:45:06,462900,KoAct 바이오헬스케어,25245,1096339,276,4.68,0,6552
09:45:06,082740,한화엔진,50700,481833,244,4.21,73,42391
09:45:06,071970,HD현대마린엔진,81300,295570,240,4.65,38,27510
09:50:01,100790,미래에셋벤처투자,29800,12567894,3745,10.19,-165,15805
09:50:01,252670,KODEX 200선물인버스2,267,849618648,2268,3.89,0,12802
09:50:01,027360,아주IB투자,9230,22322309,2060,8.22,-14,11170
09:50:01,038110,에코플라스틱,4357,33274469,1449,24.75,-11,1795
09:50:01,950160,코오롱티슈진,121300,952174,1154,18.77,0,101156
09:50:01,115440,우리넷,13630,7340364,1000,5.91,5,1471
09:50:01,000250,삼천당제약,1180000,90304,1065,6.01,-143,277267
09:50:01,060280,큐렉소,18170,4795971,871,21.67,-38,7499
09:50:01,298380,에이비엘바이오,185400,412803,765,7.66,94,103857
09:50:01,014970,삼륭물산,11420,5814623,664,16.57,-7,1735
09:50:01,062040,산일전기,176000,294941,519,6.03,118,53698
09:50:01,272550,삼양패키징,16890,3090958,522,18.37,0,2544
09:50:01,486990,노타,45500,854967,389,7.32,-4,9702
09:50:01,226950,올릭스,200000,177363,354,6.61,79,40601
09:50:01,476830,알지노믹스,233500,154535,360,6.15,-41,32466
09:50:01,178920,PI첨단소재,26400,1124013,296,17.9,-28,7738
09:50:01,462900,KoAct 바이오헬스케어,25130,1155347,290,4.21,0,6523
09:50:01,082740,한화엔진,51100,494293,252,4.41,72,42475
09:55:00,100790,미래에셋벤처투자,30000,13023023,3906,11.11,-176,15937
09:55:00,252670,KODEX 200선물인버스2,267,865395621,2310,3.89,0,12802
09:55:00,027360,아주IB투자,9550,25619769,2446,12.09,-8,11569
09:55:00,038110,에코플라스틱,4425,34771736,1538,26.52,-10,1821
09:55:00,950160,코오롱티슈진,121600,1021257,1241,18.48,0,100907
09:55:00,000250,삼천당제약,1167000,97006,1132,4.66,-141,273749
09:55:00,115440,우리넷,13510,7462276,1008,4.82,6,1456
09:55:00,060280,큐렉소,18160,5327892,967,20.93,-67,7454
09:55:00,298380,에이비엘바이오,184100,438825,807,6.85,95,103073
09:55:00,014970,삼륭물산,11560,5959918,688,18.29,-9,1761
09:55:00,062040,산일전기,174100,305437,531,4.89,117,53118
09:55:00,272550,삼양패키징,16610,3242042,538,16.41,-1,2501
09:55:00,476830,알지노믹스,237500,203367,482,8.2,-57,33093
09:55:00,226950,올릭스,199000,188705,375,6.08,86,40398
09:55:00,000390,삼화페인트,10720,3109862,333,11.55,-35,2916
09:55:00,462900,KoAct 바이오헬스케어,25075,1243559,311,3.96,0,6507
09:55:00,178920,PI첨단소재,26150,1166825,305,16.55,-26,7650
09:55:00,024060,흥구석유,19910,1459553,290,3.43,5,2987
09:55:00,082740,한화엔진,51300,506041,259,5.23,71,42808
10:00:02,100790,미래에셋벤처투자,30000,13525291,4057,11.11,-184,15937
10:00:02,027360,아주IB투자,9910,30608424,3033,16.31,-37,12006
10:00:02,252670,KODEX 200선물인버스2,266,901110267,2396,3.5,0,12754
10:00:02,038110,에코플라스틱,4455,36183812,1611,27.47,-11,1834
10:00:02,950160,코오롱티슈진,124100,1133569,1406,21.21,0,103238
10:00:02,000250,삼천당제약,1167000,99636,1162,4.66,-145,273749
10:00:02,060280,큐렉소,18040,5622541,1014,20.13,-64,7404
10:00:02,298380,에이비엘바이오,185200,449402,832,7.54,94,103745
10:00:02,014970,삼륭물산,11610,6109296,709,17.78,-8,1753
10:00:02,062040,산일전기,174000,313658,545,4.95,123,53149
10:00:02,272550,삼양패키징,16560,3365945,557,16.48,-1,2503
10:00:02,476830,알지노믹스,242500,228502,554,10.25,-72,33720
10:00:02,000390,삼화페인트,10980,3867383,424,14.15,-32,2984
10:00:02,226950,올릭스,201000,193666,389,7.14,89,40804
10:00:02,024060,흥구석유,19930,1621357,323,3.58,6,2991
10:00:02,462900,KoAct 바이오헬스케어,25235,1276809,322,4.66,0,6551
10:00:02,178920,PI첨단소재,26200,1186988,310,17.45,-26,7709
10:00:02,082740,한화엔진,51700,525444,271,6.05,76,43142
10:05:03,100790,미래에셋벤처투자,29650,13890612,4118,9.91,-181,15765
10:05:03,027360,아주IB투자,9950,35036193,3486,16.78,-36,12054
10:05:03,252670,KODEX 200선물인버스2,265,961458794,2547,3.11,0,12706
10:05:03,038110,에코플라스틱,4365,37192935,1623,24.75,-9,1795
10:05:03,950160,코오롱티슈진,123100,1196805,1473,20.33,0,102489
10:05:03,000250,삼천당제약,1171000,103222,1208,5.29,-146,275391
10:05:03,322000,HD현대에너지솔루션,131700,825916,1087,3.86,23,14750
10:05:03,060280,큐렉소,18360,6165729,1132,22.4,-57,7544
10:05:03,298380,에이비엘바이오,185200,457902,848,7.54,93,103745
10:05:03,014970,삼륭물산,11280,6261246,706,14.63,-7,1706
10:05:03,476830,알지노믹스,245000,246297,603,11.39,-81,34068
10:05:03,062040,산일전기,175200,321340,562,5.61,130,53485
10:05:03,272550,삼양패키징,16350,3452412,564,14.38,-1,2458
10:05:03,000390,삼화페인트,10860,4887525,530,13.32,-35,2962
10:05:03,226950,올릭스,201500,199839,402,7.41,94,40906
10:05:03,462900,KoAct 바이오헬스케어,25290,1353849,342,4.91,0,6567
10:05:03,178920,PI첨단소재,25900,1218138,315,15.66,-27,7591
10:05:03,082740,한화엔진,51500,542611,279,5.23,74,42808
10:10:02,100790,미래에셋벤처투자,29000,14459726,4193,7.22,-161,15380
10:10:02,027360,아주IB투자,9800,36890927,3615,15.02,-40,11872
10:10:02,252670,KODEX 200선물인버스2,267,994606061,2655,3.89,0,12802
10:10:02,038110,에코플라스틱,4365,37687422,1645,25.04,-11,1799
10:10:02,950160,코오롱티슈진,128500,1333102,1713,25.61,0,106984
10:10:02,000250,삼천당제약,1177000,107757,1268,5.56,-143,276094
10:10:02,060280,큐렉소,18130,6377391,1156,20.47,-64,7425
10:10:02,298380,에이비엘바이오,185900,466605,867,7.84,95,104025
10:10:02,001510,SK증권,2275,37246272,847,3.17,-13,10751
10:10:02,014970,삼륭물산,11190,6403594,716,13.52,-6,1689
10:10:02,476830,알지노믹스,243500,263358,641,11.62,-63,34138
10:10:02,272550,삼양패키징,16290,3551667,578,14.03,0,2450
10:10:02,000390,삼화페인트,10960,5454902,597,14.78,-30,3001
10:10:02,062040,산일전기,174100,326981,569,5.01,129,53179
10:10:02,226950,올릭스,200000,206065,412,6.61,97,40601
10:10:02,462900,KoAct 바이오헬스케어,25350,1431735,362,5.14,0,6581
10:10:02,178920,PI첨단소재,25650,1252060,321,14.77,-27,7532
10:10:02,493280,아이엠바이오로직스,84000,389221,326,15.93,4,12368
10:15:02,027360,아주IB투자,9470,38912010,3684,11.74,-30,11533
10:15:02,252670,KODEX 200선물인버스2,268,1026108526,2749,3.89,0,12802
10:15:02,950160,코오롱티슈진,129700,1422927,1845,26.69,0,107900
10:15:02,038110,에코플라스틱,4365,38007692,1659,25.04,-11,1799
10:15:02,000250,삼천당제약,1171000,110989,1299,5.02,-141,274687
10:15:02,060280,큐렉소,18370,6526879,1198,22.87,-66,7573
10:15:02,001510,SK증권,2320,47730460,1107,5.22,-42,10964
10:15:02,298380,에이비엘바이오,184200,475542,875,6.91,86,103129
10:15:02,014970,삼륭물산,11090,6477050,718,12.4,-6,1673
10:15:02,000390,삼화페인트,11340,6480831,734,17.38,-27,3069
10:15:02,476830,알지노믹스,240500,282697,679,9.57,-63,33511
10:15:02,272550,삼양패키징,16070,3665060,588,12.76,1,2423
10:15:02,062040,산일전기,173500,332626,577,4.7,129,53026
10:15:02,226950,올릭스,202500,211999,429,7.94,106,41109
10:15:02,462900,KoAct 바이오헬스케어,25320,1501637,380,4.91,0,6567
10:15:02,024060,흥구석유,19890,1746266,347,3.58,0,2991
10:15:02,493280,아이엠바이오로직스,85000,428049,363,17.59,5,12545
10:15:02,014160,대영포장,1310,25249953,330,21.59,-20,1429
10:20:02,027360,아주IB투자,9720,40419544,3928,14.08,-27,11775
10:20:02,252670,KODEX 200선물인버스2,269,1073595210,2887,4.67,0,12898
10:20:02,950160,코오롱티슈진,126900,1579631,2004,24.34,0,105902
10:20:02,038110,에코플라스틱,4335,38553656,1671,23.89,-11,1783
10:20:02,001510,SK증권,2345,60826774,1426,5.44,-53,10988
10:20:02,000250,삼천당제약,1163000,115256,1340,4.39,-154,273045
10:20:02,060280,큐렉소,18120,6646682,1204,20.8,-69,7446
10:20:02,298380,에이비엘바이오,182300,491592,896,5.63,83,101897
10:20:02,014970,삼륭물산,11230,6595543,740,14.02,-2,1697
10:20:02,000390,삼화페인트,11140,6939077,773,15.92,-34,3030
10:20:02,476830,알지노믹스,237000,302049,715,7.52,-42,32884
10:20:02,272550,삼양패키징,16280,3725753,606,14.24,0,2455
10:20:02,062040,산일전기,173400,338605,587,4.52,128,52935
10:20:02,226950,올릭스,202500,218115,441,7.68,109,41007
10:20:02,024060,흥구석유,20200,2036357,411,5.45,10,3045
10:20:02,462900,KoAct 바이오헬스케어,25140,1535941,386,4.19,0,6521
10:20:02,493280,아이엠바이오로직스,83800,459801,385,15.93,5,12368
10:20:02,014160,대영포장,1317,27446186,361,21.59,-21,1429
10:20:02,174900,앱클론,75800,450551,341,13.45,-30,15123
10:25:01,027360,아주IB투자,9590,41777260,4006,12.68,-35,11630
10:25:01,252670,KODEX 200선물인버스2,268,1116503016,2992,4.28,0,12850
10:25:01,950160,코오롱티슈진,128200,1643365,2106,24.83,0,106318
10:25:01,038110,에코플라스틱,4310,39039753,1682,23.75,-10,1781
10:25:01,001510,SK증권,2320,68086901,1579,5.22,-50,10964
10:25:01,079550,LIG넥스원,760000,189873,1443,3.41,53,166980
10:25:01,000250,삼천당제약,1160000,117714,1365,3.95,-159,271872
10:25:01,060280,큐렉소,18240,6731989,1227,21.6,-68,7495
10:25:01,322000,HD현대에너지솔루션,132400,878085,1162,4.5,12,14840
10:25:01,298380,에이비엘바이오,183900,507127,932,6.56,82,102793
10:25:01,000390,삼화페인트,11420,7659344,874,18.63,-25,3101
10:25:01,014970,삼륭물산,11010,6637249,730,11.89,-3,1665
10:25:01,476830,알지노믹스,236500,313932,742,7.52,-37,32884
10:25:01,272550,삼양패키징,16420,3764254,618,15.15,0,2474
10:25:01,062040,산일전기,173700,342695,595,4.83,131,53088
10:25:01,226950,올릭스,202500,227268,460,7.94,118,41109
10:25:01,024060,흥구석유,20050,2127819,426,4.16,8,3008
10:25:01,462900,KoAct 바이오헬스케어,25280,1599226,404,4.68,0,6552
10:25:01,493280,아이엠바이오로직스,81700,484321,395,12.74,9,12028
10:25:01,009420,한올바이오파마,64600,602420,389,11.57,21,33747
10:25:01,014160,대영포장,1314,29054281,381,21.96,-20,1433
10:25:01,174900,앱클론,77200,485961,375,15.55,-29,15402
10:30:01,100790,미래에셋벤처투자,28950,15526369,4494,7.22,-144,15380
10:30:01,027360,아주IB투자,9730,42453035,4130,14.2,-36,11787
10:30:01,252670,KODEX 200선물인버스2,267,1135907679,3032,3.89,0,12802
10:30:01,950160,코오롱티슈진,125500,1705408,2140,22.58,0,104403
10:30:01,038110,에코플라스틱,4335,39246680,1701,24.03,-10,1785
10:30:01,001510,SK증권,2285,72226679,1650,3.63,-54,10799
10:30:01,000250,삼천당제약,1162000,119780,1391,4.3,-158,272810
10:30:01,060280,큐렉소,18070,6798993,1228,20.53,-69,7429
10:30:01,322000,HD현대에너지솔루션,131500,885243,1164,3.94,11,14762
10:30:01,298380,에이비엘바이오,183700,518867,953,6.62,91,102849
10:30:01,000390,삼화페인트,11290,8483928,957,17.07,-36,3060
10:30:01,476830,알지노믹스,236500,328360,776,8.43,-17,33163
10:30:01,014970,삼륭물산,11060,6670568,737,12.3,-2,1671
10:30:01,272550,삼양패키징,16360,3804087,622,15.08,-1,2473
10:30:01,062040,산일전기,173100,349689,605,4.22,135,52782
10:30:01,226950,올릭스,204000,239992,489,9.01,135,41515
10:30:01,024060,흥구석유,19980,2184646,436,3.79,8,2997
10:30:01,462900,KoAct 바이오헬스케어,25290,1664594,420,4.95,0,6569
10:30:01,014160,대영포장,1386,32321876,447,28.6,-18,1511
10:30:01,009420,한올바이오파마,65400,651794,426,13.13,20,34218
10:30:01,493280,아이엠바이오로직스,80500,503738,405,11.77,10,11924
10:30:01,174900,앱클론,76300,507493,387,14.5,-28,15263
10:30:01,178920,PI첨단소재,25600,1327695,339,14.54,-25,7518
10:35:02,100790,미래에셋벤처투자,28950,15770761,4565,7.22,-131,15380
10:35:02,027360,아주IB투자,9690,43465492,4211,13.62,-48,11727
10:35:02,252670,KODEX 200선물인버스2,267,1173876342,3134,3.5,0,12754
10:35:02,950160,코오롱티슈진,126600,1777358,2250,23.56,0,105236
10:35:02,038110,에코플라스틱,4370,39715561,1735,25.04,-9,1799
10:35:02,079550,LIG넥스원,757000,201890,1528,3.13,60,166540
10:35:02,000250,삼천당제약,1163000,121346,1411,4.39,-159,273045
10:35:02,060280,큐렉소,18180,6863891,1247,21.27,-69,7474
10:35:02,322000,HD현대에너지솔루션,132800,895289,1188,4.38,15,14823
10:35:02,000390,삼화페인트,11110,8998509,999,15.71,-29,3025
10:35:02,298380,에이비엘바이오,183800,523549,962,6.73,93,102961
10:35:02,476830,알지노믹스,238000,335500,798,8.2,-14,33093
10:35:02,014970,삼륭물산,11130,6736798,749,13.36,-3,1687
10:35:02,272550,삼양패키징,16540,3895996,644,16.41,-1,2501
10:35:02,062040,산일전기,172900,355901,615,4.22,137,52782
10:35:02,226950,올릭스,204000,246397,502,8.21,135,41210
10:35:02,024060,흥구석유,19920,2243609,446,3.48,8,2988
10:35:02,009420,한올바이오파마,65300,692773,452,13.13,17,34218
10:35:02,462900,KoAct 바이오헬스케어,25350,1718911,435,5.1,0,6578
10:35:02,100090,SK오션플랜트,25900,1633411,423,3.19,-23,16151
10:35:02,493280,아이엠바이오로직스,82400,517213,426,14.13,10,12176
10:35:02,174900,앱클론,76900,530264,407,14.8,-30,15303
10:40:01,100790,미래에셋벤처투자,28950,15852563,4589,7.22,-132,15380
10:40:01,027360,아주IB투자,9600,44076255,4231,12.91,-43,11654
10:40:01,252670,KODEX 200선물인버스2,267,1177978934,3145,3.89,0,12802
10:40:01,950160,코오롱티슈진,124500,1808787,2251,21.7,0,103654
10:40:01,038110,에코플라스틱,4390,40066458,1758,25.46,-9,1805
10:40:01,000250,삼천당제약,1162000,123262,1432,4.3,-160,272810
10:40:01,322000,HD현대에너지솔루션,134100,924114,1239,6.15,29,15075
10:40:01,060280,큐렉소,18030,6933163,1250,20.27,-68,7413
10:40:01,000390,삼화페인트,10855,9379987,1018,12.59,-22,2943
10:40:01,298380,에이비엘바이오,182800,528365,965,6.09,89,102345
10:40:01,476830,알지노믹스,235500,340532,801,7.52,-14,32884
10:40:01,014970,삼륭물산,11190,6782698,758,13.82,-4,1694
10:40:01,450080,에코프로머티,73200,965212,706,4.26,253,51790
10:40:01,272550,삼양패키징,16410,3941425,646,15.08,-1,2473
10:40:01,062040,산일전기,172000,364798,627,3.74,142,52538
10:40:01,226950,올릭스,202250,251743,509,7.68,135,41007
10:40:01,009420,한올바이오파마,66000,747079,493,13.64,23,34374
10:40:01,100090,SK오션플랜트,26400,1846699,487,5.99,-17,16588
10:40:01,462900,KoAct 바이오헬스케어,25265,1734543,438,4.75,0,6556
10:40:01,493280,아이엠바이오로직스,82100,522609,429,13.85,10,12146
10:40:01,174900,앱클론,77200,542170,418,15.4,-30,15382
10:45:06,100790,미래에셋벤처투자,29850,16426783,4903,10.56,-133,15858
10:45:06,027360,아주IB투자,9720,44914319,4365,14.03,-43,11769
10:45:06,252670,KODEX 200선물인버스2,269,1210542918,3256,4.67,0,12898
10:45:06,950160,코오롱티슈진,122700,1867572,2291,19.84,0,102072
10:45:06,038110,에코플라스틱,4405,40698593,1792,26.18,-7,1816
10:45:06,079550,LIG넥스원,760000,214802,1632,3.68,61,167420
10:45:06,000250,삼천당제약,1159000,124228,1439,4.04,-161,272107
10:45:06,322000,HD현대에너지솔루션,133700,953669,1275,5.21,43,14941
10:45:06,060280,큐렉소,17940,7172658,1286,19.6,-78,7372
10:45:06,000390,삼화페인트,10680,9786945,1045,11.24,-18,2908
10:45:06,298380,에이비엘바이오,182300,533450,972,5.75,87,102009
10:45:06,476830,알지노믹스,237000,347612,823,8.43,-21,33163
10:45:06,450080,에코프로머티,72900,1093534,797,3.55,244,51437
10:45:06,014970,삼륭물산,11280,6858114,773,14.43,-4,1703
10:45:06,272550,삼양패키징,16400,3982122,653,15.29,0,2477
